,idx,Date,CBAK_Bat,ENS_Bat,TIA_Bat,ALB_Min,LAC_Min,SQM_Min,ALB_sentiment_nltk,CBAK_sentiment_nltk,ENS_sentiment_nltk,LAC_sentiment_nltk,SQM_sentiment_nltk,TIA_sentiment_nltk,lithium_sentiment_nltk,ALB_sentiment_TextBlob,CBAK_sentiment_TextBlob,ENS_sentiment_TextBlob,LAC_sentiment_TextBlob,SQM_sentiment_TextBlob,TIA_sentiment_TextBlob,lithium_sentiment_TextBlob,ALB_1_temp,ALB_1_humidity,ALB_1_windspeed,ALB_1_conditions,ALB_2_temp,ALB_2_humidity,ALB_2_windspeed,ALB_2_conditions,LAC_1_temp,LAC_1_humidity,LAC_1_windspeed,LAC_1_conditions,LAC_2_temp,LAC_2_humidity,LAC_2_windspeed,LAC_2_conditions,SQM_1_temp,SQM_1_humidity,SQM_1_windspeed,SQM_1_conditions,SQM_2_temp,SQM_2_humidity,SQM_2_windspeed,SQM_2_conditions
357,357,03/06/2016,-0.0200002193450927,0.44000244140625,-0.0222486206054686,0.160003662109375,-0.0499999523162841,0.3800010681152344,0.056575,0.0,0.26045555555555555,0.4019,0.20095,0.0,0.10413333333333334,0.08444444444444445,0.0,0.1429040404040404,-0.14583333333333334,0.25,0.0,0.10166666666666667,25.3,13.9,20.1,3,4.4,37.2,36.0,2,11.7,89.0,13.0,4,11.0,84.6,14.4,4,4.4,37.2,36.0,2,16.2,70.4,37.1,2
358,358,06/06/2016,0.0300002098083496,2.25,0.0411600612640379,0.9599990844726562,0.0499999523162841,1.4499988555908203,0.09427826086956523,0.0,0.1835,0.2046666666666667,0.054780645161290324,0.0,0.05524210526315789,0.08824769433465086,0.0,0.13635064935064933,0.3444444444444444,0.12936950146627565,0.0,0.01631578947368421,26.3,19.7,25.5,0,3.2,51.6,41.8,2,8.4,87.3,13.5,5,7.7,86.4,9.5,5,3.2,51.6,41.8,2,14.4,79.3,27.7,2
359,359,07/06/2016,0.0099999904632572,0.4699935913085937,-0.1056820793151853,0.3300018310546875,0.0500001907348637,0.2299995422363245,0.12765,0.0,0.21563,0.0,-0.20816153846153845,0.0,0.2463,0.0,0.0,0.10917748917748919,0.0,0.06705960705960703,0.0,0.24034090909090908,27.5,22.0,23.5,0,4.2,42.0,37.8,2,8.3,77.3,14.0,3,7.2,74.2,12.8,0,4.2,42.0,37.8,2,13.8,76.9,22.3,2
360,360,08/06/2016,0.3299999237060542,-0.25,0.2870110527038569,-0.0800018310546875,0.1999998092651362,-0.1099987030029296,0.0129,0.0,0.15962727272727273,0.0,0.10619999999999999,0.0,0.3290071428571429,0.0,0.0,0.09336481700118063,0.0,0.014207792207792202,0.0,0.10714285714285714,27.9,18.6,29.3,0,5.4,30.6,29.5,2,9.4,77.2,12.5,2,7.7,77.7,12.9,2,5.4,30.6,29.5,2,13.4,73.8,20.5,2
361,361,09/06/2016,-0.1600000858306884,-0.7699966430664062,0.0,-0.9499969482421876,-0.0999999046325683,-0.4800014495849574,0.23046666666666668,0.0,0.32336666666666664,0.2263,0.0,0.0,0.1617222222222222,0.23750000000000002,0.0,0.3815873015873016,0.2,0.16,0.0,0.1986111111111111,26.7,12.4,33.7,0,7.3,20.5,32.4,2,9.0,82.5,11.9,2,7.3,83.2,7.6,2,7.3,20.5,32.4,2,12.8,75.0,20.5,2
362,362,10/06/2016,-0.1499998569488525,-1.3000030517578125,0.0,-0.4300003051757812,-0.0999999046325679,-0.029998779296875,0.11220000000000001,0.0,0.0,0.3612,0.059745454545454546,0.0,0.11047499999999999,0.07272727272727272,0.0,0.1,0.39999999999999997,0.048760330578512395,0.0,0.103125,24.0,13.8,39.9,3,9.4,18.6,23.8,2,11.1,78.4,8.8,1,8.7,85.1,11.0,2,9.4,18.6,23.8,2,13.4,78.6,16.6,2
363,363,13/06/2016,-0.1400001049041748,-0.7299957275390625,-0.3504203002929671,-1.6800003051757812,-0.0500001907348637,-0.5599994659423828,0.050575,0.0,0.0,0.148,0.06743333333333333,0.0,0.5994,0.125,0.0,0.02727272727272727,0.0,0.21212121212121213,0.0,0.0,18.9,42.4,21.9,0,8.7,47.2,27.0,2,9.8,79.3,9.4,2,9.0,78.9,11.0,2,8.7,47.2,27.0,2,16.0,68.8,16.6,0
364,364,14/06/2016,0.1400001049041748,-0.9500007629394532,-0.1535179147720349,0.25,-0.0999999046325683,0.279998779296875,0.25421176470588236,0.0,-0.4648,0.38295,-0.142975,0.0,0.07024999999999999,0.05343137254901961,0.0,0.0,0.0,0.10069444444444445,0.0,0.0,21.1,27.3,29.6,0,8.3,44.3,26.3,0,10.2,77.6,10.3,0,9.3,78.7,16.3,2,8.3,44.3,26.3,0,14.4,80.0,20.5,2
365,365,15/06/2016,-0.0600001811981201,-0.1399993896484375,0.2536378389358518,1.30999755859375,0.0,0.3400001525878906,0.05568947368421054,0.0,0.0,0.296,0.100475,0.0,0.13419999999999996,-0.013349282296650713,0.0,-0.08181818181818182,-0.4,0.03409090909090909,0.0,-0.021875,20.0,23.3,43.5,3,8.8,30.0,19.4,0,11.5,75.2,14.3,2,8.7,84.5,11.2,2,8.8,30.0,19.4,0,14.0,81.7,22.3,1
366,366,16/06/2016,-0.0199999809265136,-0.5300025939941477,0.149067681503296,0.279998779296875,0.0499999523162841,-0.0699996948242187,0.08287,0.0,0.0,0.19733333333333333,-0.025,0.0,0.156225,0.036,0.0,0.0,0.0,0.013636363636363636,0.0,0.06666666666666667,18.4,23.6,28.2,0,7.9,20.5,15.5,2,12.1,75.9,9.4,2,10.8,78.7,12.5,1,7.9,20.5,15.5,2,14.3,75.1,18.4,1
367,367,17/06/2016,-0.0199999809265136,0.5,-0.0912205890655508,2.810005187988281,0.0499999523162841,0.1599998474121093,0.04851443298969073,0.0,0.0,0.0,0.05666666666666667,0.0,0.2263,0.0995877404382559,0.0,0.0,0.0,0.05844155844155844,0.0,0.13636363636363635,20.5,19.8,35.3,0,7.3,20.0,30.6,2,10.8,84.0,14.8,1,9.6,85.4,14.8,1,7.3,20.0,30.6,2,15.4,70.2,16.6,2
368,368,20/06/2016,0.1000001430511474,0.270000457763679,0.0489477573394765,0.2099990844726562,0.4500000476837158,-0.0100002288818359,0.1632,0.0,0.0,0.0,0.0,0.0,0.21816666666666668,0.1079041648007165,0.0,0.0,0.0,0.020833333333333332,0.0,0.07749999999999999,28.2,16.3,26.1,3,4.2,21.8,25.6,0,10.4,72.8,10.9,2,9.8,68.5,11.0,1,4.2,21.8,25.6,0,13.6,75.4,24.1,2
369,369,21/06/2016,-0.0700001716613769,-0.8899993896484375,-0.0511727325439457,0.6100006103515625,0.2999999523162837,0.090000152587887,0.21988461538461537,0.0,0.0,0.14049999999999999,0.1468,0.0,0.29624285714285714,0.12594405594405594,0.5,0.5,0.25333333333333335,0.25606060606060604,0.0,0.12214285714285714,29.2,17.5,20.9,0,5.2,23.2,23.8,0,8.0,73.0,13.2,2,6.6,74.6,11.0,2,5.2,23.2,23.8,0,13.5,73.5,20.5,2
370,370,22/06/2016,0.0400002002716064,-0.0799980163574218,-0.0444978069305417,-0.3000030517578125,-0.1499998569488521,-0.2000007629394495,0.1558,0.0,0.19426666666666667,0.09620000000000001,0.34226666666666666,0.0,0.1801111111111111,0.4182142857142857,0.0,0.14924242424242423,0.2815656565656566,0.23484848484848486,0.0,0.09848484848484847,29.2,12.8,30.6,0,7.4,15.7,21.2,2,8.2,64.2,11.9,0,7.6,65.4,16.3,0,7.4,15.7,21.2,2,13.3,72.9,18.4,2
371,371,23/06/2016,-0.0099999904632568,1.6899948120117188,-0.1001199241638186,1.0800018310546875,0.0,1.0,0.1366153846153846,0.0,0.2233,0.0,-0.03521818181818181,0.0,0.11872,0.013706293706293705,0.0,0.018181818181818174,0.0,0.06509641873278237,0.0,0.07083333333333335,27.6,9.7,31.7,0,8.7,14.6,20.5,2,9.8,72.1,14.0,0,8.4,73.6,14.6,0,8.7,14.6,20.5,2,13.9,72.2,13.0,1
372,372,24/06/2016,-0.0800001621246337,-4.969997406005859,-0.1145822629928581,-5.4199981689453125,-0.2000000476837158,-0.8799991607666016,0.1395357142857143,0.0,0.296,0.0,0.0,0.0,0.0,-0.0028589466089466104,0.0,0.04545454545454545,0.0,0.0,0.0,0.0,26.6,10.8,25.5,0,4.3,30.7,31.7,2,11.1,74.5,13.5,5,9.2,79.3,9.4,5,4.3,30.7,31.7,2,15.1,62.6,25.9,4
373,373,27/06/2016,0.0699999332427978,-2.6199989318847656,0.0567351705551146,-3.6400070190429688,-0.0499999523162841,-0.8099994659423828,0.049916666666666665,0.0,0.0,0.0,0.13946666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,28.8,13.4,22.2,0,4.7,18.4,22.7,2,8.2,84.2,10.7,1,6.9,87.0,11.0,1,4.7,18.4,22.7,2,13.5,83.2,22.3,2
374,374,28/06/2016,-0.0199999809265136,-0.2900009155273437,-0.0645223009109505,2.9500045776367188,0.0499999523162841,1.039999008178711,0.1593153846153846,0.4003,0.050083333333333334,0.0,0.2111545454545455,0.0,0.21882857142857143,0.038461538461538464,0.0,0.009090909090909087,0.0,-0.10909090909090911,0.0,0.022857142857142857,28.8,16.9,35.2,0,6.5,24.7,18.7,2,7.9,82.0,11.2,2,7.0,81.0,18.0,2,6.5,24.7,18.7,2,14.0,78.9,18.4,2
375,375,29/06/2016,0.0199999809265136,1.4099998474121094,0.1490679643630983,0.8300018310546875,0.25,0.5699996948242188,0.0,0.0,0.0,0.0,0.0,0.0,0.28076666666666666,0.0,0.0,-0.15555555555555559,0.0,0.0,0.0,0.04545454545454545,27.5,27.9,30.9,2,7.8,43.8,20.2,0,8.9,81.8,9.6,2,8.0,82.0,12.9,2,7.8,43.8,20.2,0,13.8,83.7,25.9,2
376,376,30/06/2016,-0.0199999809265136,1.85000228881836,-0.1334934207916251,0.1899948120117187,0.5,-0.0799999237060582,0.141125,0.0,0.22666666666666668,0.07318,0.150775,0.0,0.05084444444444444,0.16704545454545455,0.0,0.26666666666666666,0.064,0.03409090909090909,0.0,0.06388888888888888,25.3,37.7,43.4,5,8.9,31.7,20.9,2,10.6,75.3,11.7,0,9.9,75.0,17.9,0,8.9,31.7,20.9,2,14.1,80.3,13.0,1
377,377,01/07/2016,0.0900001525878906,1.1899986267089844,-0.0033377456665046,2.0100021362304688,-0.0500001907348632,0.5600013732910192,0.19336,0.0,0.068,0.10115,-0.23537499999999997,0.0,0.1729,0.16643939393939394,0.0,0.09454545454545456,0.25,-0.024999999999999994,0.0,-0.11250000000000002,23.8,43.3,43.9,3,8.8,19.9,22.3,2,13.3,82.6,10.3,2,13.5,76.8,16.3,1,8.8,19.9,22.3,2,14.0,76.9,9.4,1
378,378,05/07/2016,0.0499999523162841,-1.1500015258789062,0.0789835083007819,-1.4199981689453125,-0.0999999046325683,0.3799991607666015,0.17181,0.0,0.0,0.0,0.061088235294117645,0.0,0.03627647058823529,0.13636363636363635,0.0,0.0,0.0,0.05243697478991597,0.0,0.0,26.4,16.0,22.4,0,0.7,59.0,34.9,0,10.1,73.7,11.9,2,8.7,77.3,11.1,2,0.7,59.0,34.9,0,13.7,74.0,29.5,0
379,379,06/07/2016,-0.1200001239776611,1.470001220703125,-0.023361391067505,0.9599990844726562,-0.2500000000000004,-0.4200000762939453,0.1379,0.0,0.0,0.52525,0.10634444444444444,0.0,0.013514285714285717,0.13732142857142857,0.0,0.0,0.08333333333333334,0.1,0.0,0.09642857142857143,26.6,14.1,21.8,0,5.6,13.7,25.6,2,10.2,60.1,13.8,0,7.7,67.6,11.1,0,5.6,13.7,25.6,2,14.0,81.2,18.4,2
380,380,07/07/2016,0.0200002193450927,-0.720001220703125,0.2981359287261957,0.4599990844726562,-0.0999999046325679,0.239999771118164,0.07024999999999999,0.0,0.0813142857142857,0.5859,0.0,0.0,0.21384999999999998,0.16666666666666666,0.0,0.005194805194805192,0.8,0.0,0.0,0.04545454545454545,25.7,17.2,31.7,0,7.2,14.0,20.5,1,10.2,61.7,18.4,0,8.4,63.1,18.4,0,7.2,14.0,20.5,1,14.7,71.0,20.5,2
381,381,08/07/2016,0.0199999809265136,1.3100013732910156,-0.1768790229797359,2.2600021362304688,0.0499999523162841,0.0600013732910156,0.14974,0.0,0.0,-0.13695,0.06743333333333333,0.0,0.08935999999999998,0.12363636363636363,0.0,0.0,-0.05000000000000002,0.16666666666666666,0.0,0.15416666666666667,25.6,20.4,32.0,0,6.1,36.3,14.0,5,10.7,67.7,10.1,2,9.5,68.2,11.1,2,6.1,36.3,14.0,5,15.0,79.0,33.5,5
382,382,11/07/2016,-0.0199999809265136,1.0100021362304688,-0.0333734966278074,0.0499954223632812,0.0499999523162837,0.0599994659423828,0.022766666666666668,0.0,0.18618333333333334,0.5423,0.0,0.0,0.31245,-0.06666666666666667,0.0,0.003030303030303029,0.7,0.0,0.0,0.23125,22.5,14.0,26.1,0,5.3,50.0,29.2,0,14.9,73.3,28.8,0,14.5,68.6,14.5,0,5.3,50.0,29.2,0,14.9,77.0,24.1,2
383,383,12/07/2016,-0.0400002002716064,0.9099998474121094,-0.0901083843231207,1.5900039672851562,0.0500001907348641,0.6000003814697266,0.021333333333333333,0.0,0.4206571428571429,0.0,0.128,0.0,0.27626666666666666,0.1254208754208754,0.0,-0.002040816326530613,0.0,0.3333333333333333,0.0,0.13333333333333333,24.5,13.5,15.9,0,5.9,33.6,28.4,2,13.5,83.5,18.4,2,13.3,77.6,21.8,2,5.9,33.6,28.4,2,13.9,77.5,22.3,2
384,384,13/07/2016,0.0800001621246337,-0.6700019836425781,0.1134697753906257,0.3300018310546875,-0.0500001907348641,-0.7400016784667969,0.04242222222222222,0.0,0.0,0.0,0.07412777777777778,0.0,0.0,0.010976430976430978,0.0,0.0,0.0,0.17505180005180004,0.0,0.0,26.4,11.5,19.8,0,4.5,30.6,34.9,0,14.3,79.0,9.4,2,14.2,72.9,12.8,2,4.5,30.6,34.9,0,13.9,72.4,18.4,2
385,385,14/07/2016,-0.0800001621246337,0.5800018310546875,0.032260726165771,0.4899978637695312,0.0500001907348641,0.2600002288818324,0.07235384615384616,0.0,0.228695238095238,0.0,-0.0258,0.0,0.1398727272727273,0.12398018648018648,0.0,0.15627705627705626,0.0,0.1875,0.0,-0.04801864801864801,27.2,12.6,19.7,0,4.6,26.0,34.2,0,13.8,69.7,20.5,0,13.8,63.4,21.8,0,4.6,26.0,34.2,0,14.2,73.3,20.5,2
386,386,15/07/2016,0.0,-0.0900001525878906,0.1067948497772217,0.30999755859375,-0.2000000476837162,-0.0999984741210902,-0.0016285714285714276,0.0,0.296,-0.0772,-0.0386,0.0,-0.11950000000000001,0.011428571428571429,0.0,0.0,0.15,0.16875,0.0,0.09999999999999999,28.1,12.4,25.5,0,3.2,28.1,39.2,2,11.5,84.1,18.7,2,11.2,79.1,18.3,2,3.2,28.1,39.2,2,14.1,75.0,29.5,2
387,387,18/07/2016,0.0800001621246337,0.3699989318847656,-0.0645220180511474,-0.1399993896484375,-0.0499999523162837,-0.3700008392333984,0.06858823529411764,0.0,0.296,0.0,0.0,0.0,0.0,0.024565508021390375,0.0,0.0,-0.0625,0.015625,0.0,0.0,24.6,11.3,31.0,0,6.1,13.8,21.2,0,9.4,72.2,9.4,1,8.0,74.2,10.8,1,6.1,13.8,21.2,0,12.9,75.4,24.1,2
388,388,19/07/2016,0.0099999904632568,0.0499992370605468,-0.0567343219757079,-0.2900009155273437,-0.1000001430511479,-0.4599990844726562,0.05585454545454546,0.0,0.0,-0.3147333333333333,-0.030787500000000002,0.34,0.10615000000000001,0.0465909090909091,0.0,0.0,-0.016666666666666666,0.010795454545454544,0.0,0.05303030303030303,24.8,13.0,30.0,0,6.8,18.4,28.4,0,8.7,73.8,11.2,2,8.3,70.7,20.1,1,6.8,18.4,28.4,0,13.3,73.4,16.6,2
389,389,20/07/2016,-0.059999942779541,0.5799980163574219,-0.023361391067505,0.7000045776367188,-0.0999999046325683,0.269998550415039,0.032888888888888884,0.0,0.04933333333333333,0.7579,0.10827142857142857,0.0,-0.12383333333333334,0.07202020202020203,0.0,0.22,0.0,-0.0071428571428571435,0.0,0.022727272727272724,25.6,12.8,28.2,0,7.7,21.1,19.1,0,8.0,72.6,13.8,0,8.1,72.9,13.0,0,7.7,21.1,19.1,0,13.4,76.3,22.3,2
390,390,21/07/2016,-0.0300002098083496,-0.55999755859375,-0.0422733974456788,-2.350006103515625,0.0,-0.3199996948242187,0.015075999999999996,0.0,0.0,-0.08246666666666667,0.14522000000000002,0.0,-0.09335,0.009249999999999998,0.0,0.28,-0.06666666666666667,-0.010000000000000004,0.0,0.10555555555555556,26.2,15.7,25.9,0,8.6,18.5,21.2,2,9.5,72.2,12.2,0,8.6,72.4,12.8,0,8.6,18.5,21.2,2,14.5,74.0,25.9,2
391,391,22/07/2016,0.0600001811981201,1.4000015258789062,-0.1390555759429927,0.7400054931640625,0.1499998569488525,0.1900005340576172,0.03792941176470588,0.0,0.0,0.0,0.03777777777777778,0.0,0.06743333333333333,0.04575163398692811,0.0,0.10666666666666667,0.0,-0.00777777777777778,0.0,-0.025925925925925932,28.9,11.5,25.9,0,8.6,17.4,17.6,2,10.4,72.2,10.9,0,10.0,73.2,16.4,0,8.6,17.4,17.6,2,13.6,74.9,18.4,2
392,392,25/07/2016,0.0299999713897705,-0.9599990844726562,-0.1957907464981083,1.1899948120117188,-0.0499999523162841,-0.0599994659423828,0.16795,0.0,0.0,0.0,0.11333333333333334,0.0,0.43877999999999995,0.05227272727272726,0.0,0.0,0.15,-0.09999999999999999,0.0,0.19,28.7,10.6,19.7,0,5.3,36.2,19.4,0,16.0,66.4,13.2,0,14.0,67.1,23.6,0,5.3,36.2,19.4,0,14.4,79.1,38.9,2
393,393,26/07/2016,0.0199999809265136,-0.0400009155273437,0.0411606269836433,-0.6800003051757812,-0.0499999523162841,-0.1800003051757812,0.10176923076923076,0.0,0.2732,0.3818,0.6801,0.0,0.25747777777777775,0.08523310023310024,0.0,0.0,0.3333333333333333,0.3736111111111111,0.0,0.19074074074074077,28.6,11.6,17.8,0,8.2,15.9,20.9,0,15.5,67.4,62.5,2,14.1,69.2,20.3,2,8.2,15.9,20.9,0,14.2,83.1,27.7,2
394,394,27/07/2016,0.0399999618530273,-0.5600013732910156,-0.2347261154174811,-0.6999969482421875,-0.0499999523162841,0.1399993896484339,0.10910769230769232,0.0,0.0,0.4404,0.3489875,0.0,0.10846,0.05048076923076923,0.0,0.0,0.7,0.24027777777777778,0.0,0.04090909090909091,29.6,13.6,23.2,0,9.5,10.8,26.6,0,9.5,75.7,17.9,1,8.1,77.3,22.1,1,9.5,10.8,26.6,0,15.6,75.8,20.5,2
395,395,28/07/2016,-0.0299999713897709,-0.8100013732910085,-0.0189117235183715,0.2900009155273437,0.0499999523162841,0.110000610351566,0.09770000000000001,0.0,-0.2732,-0.2732,0.49592,0.0,0.13396666666666668,-0.036111111111111115,0.0,0.0,0.0,0.23555555555555557,0.0,0.05757575757575758,30.4,17.6,28.3,0,9.2,12.3,23.0,0,9.4,68.0,8.8,2,8.3,71.8,9.3,2,9.2,12.3,23.0,0,14.7,75.7,20.5,2
396,396,29/07/2016,0.1299998760223393,-0.4300003051757954,0.0,-0.94000244140625,0.2000000476837158,-0.1599998474121093,-0.0324,0.0,0.0,0.0,0.7756,0.0,0.0,-0.0875,0.0,0.0,0.0,0.32870370370370366,0.0,0.03409090909090909,29.6,23.4,29.3,0,8.8,11.7,20.2,0,11.3,63.7,14.5,2,9.9,65.6,14.4,2,8.8,11.7,20.2,0,14.7,68.8,18.4,2
397,397,01/08/2016,0.2300000190734863,0.3900032043457102,-0.0344859842300415,-0.2599945068359375,-0.1000001430511474,-0.210000991821289,0.21641666666666667,0.0,0.0,0.0,0.40522499999999995,0.0,0.0,0.06840277777777777,0.0,0.0,0.0,0.21111111111111114,0.0,0.0,28.3,25.9,18.0,0,8.7,16.3,29.2,0,14.9,62.8,19.3,2,12.5,69.2,16.2,2,8.7,16.3,29.2,0,14.2,78.1,22.3,2
398,398,02/08/2016,-0.2699999809265136,-1.5500030517578196,-0.0044496675491334,0.4599990844726562,-0.0999999046325683,-0.0699996948242187,0.18912857142857145,0.0,0.0,0.0,0.33293333333333336,0.0,0.2923769230769231,0.18409541847041844,0.0,0.0,0.0,0.37878787878787873,0.0,0.06933760683760684,28.9,22.1,26.9,0,8.5,13.0,23.4,0,14.5,62.0,10.3,2,13.9,59.8,20.0,0,8.5,13.0,23.4,0,14.3,71.9,18.4,2
399,399,03/08/2016,-0.0499999523162841,0.8500022888183665,0.0211364158630376,-0.3800048828125,0.150000095367432,-0.0599994659423828,0.06979756097560975,0.0,0.34804,0.0,0.32132499999999997,0.0,0.05134999999999999,0.10349531904409953,0.0,0.2512121212121212,0.0,0.47500000000000003,0.0,0.041666666666666664,29.6,14.0,21.2,0,8.5,10.0,19.1,0,14.4,67.5,13.5,0,14.1,64.7,23.6,0,8.5,10.0,19.1,0,14.1,68.4,22.3,2
400,400,04/08/2016,0.0699999332427978,0.8199996948242188,0.1101323125839233,-1.8699951171875,-0.0500001907348637,0.0499992370605468,0.14648214285714284,0.0,0.0,0.0,0.42362500000000003,0.0,0.10564999999999998,0.10155573593073593,0.0,0.0,0.0,0.40208333333333335,0.0,0.0702020202020202,26.9,19.9,28.4,0,9.1,15.2,25.9,0,15.7,65.1,12.5,0,13.1,69.1,9.5,0,9.1,15.2,25.9,0,14.7,67.8,18.4,2
401,401,05/08/2016,-0.1299998760223388,1.959999084472656,-0.1034576698303224,0.2099990844726562,0.0500001907348637,-0.0200004577636754,0.16691764705882353,0.0,0.0,0.14049999999999999,0.14049999999999999,0.0,-0.2023,0.2159536541889483,0.0,0.0,0.016666666666666666,0.13888888888888887,0.0,0.35,25.9,28.6,30.3,0,9.1,24.1,28.4,2,19.1,60.7,14.8,0,16.9,61.7,18.1,0,9.1,24.1,28.4,2,15.2,69.5,24.1,2
402,402,08/08/2016,0.0499999523162841,0.029998779296875,-0.0155739778518677,-0.160003662109375,0.0999999046325679,0.0600013732910191,0.13235714285714287,0.0,0.0,0.0,-0.15009999999999998,0.0,-0.3382,0.18446969696969698,0.0,0.0,0.0,-0.018750000000000003,0.0,0.0,24.2,10.0,27.8,0,6.7,28.4,20.5,0,16.2,71.1,15.1,5,15.6,71.8,22.1,5,6.7,28.4,20.5,0,15.2,65.6,18.4,2
403,403,09/08/2016,0.0399999618530277,-0.0999984741210937,0.0278110586166384,-0.1599960327148437,-0.0499999523162841,0.0100002288818359,0.17584838709677422,0.0,0.10212000000000002,0.0,0.329625,0.0,0.337425,0.1050830889540567,0.0,0.26,0.0,0.45,0.0,0.0875,24.1,11.4,29.4,0,7.2,18.8,20.5,8,16.1,69.8,15.3,5,15.5,71.3,18.2,5,7.2,18.8,20.5,8,14.7,69.2,18.4,2
404,404,10/08/2016,-0.0899999141693119,-0.25,0.0255860834121701,0.0799942016601562,-0.0499999523162837,0.0099983215332031,0.016720000000000002,0.0,0.049805660377358486,0.0,0.12765,0.0,-0.07490000000000001,0.059772727272727276,0.0,0.08182628168477225,0.0,0.20750000000000002,-0.1,0.12878787878787878,22.9,13.3,23.5,0,7.6,12.5,20.2,0,15.4,66.5,19.1,0,14.5,69.8,16.6,2,7.6,12.5,20.2,0,14.9,68.1,20.5,2
405,405,11/08/2016,-0.059999942779541,5.1100006103515625,-0.1212566228866585,0.4900054931640625,0.0499999523162837,0.0500011444091796,0.0861,0.0,0.03556969696969697,0.03777777777777778,0.24454000000000004,0.0,0.0,0.11520408163265305,0.0,0.0548921028466483,0.2222222222222222,0.34964285714285714,0.0,0.0,23.4,13.3,19.4,0,7.8,14.2,23.0,0,14.7,64.8,16.9,0,13.1,69.8,18.1,0,7.8,14.2,23.0,0,14.6,70.9,24.1,2
406,406,12/08/2016,-0.0500001907348632,-0.279998779296875,0.0389356517791759,0.4300003051757812,-0.1500000953674316,-0.0799999237060546,0.19970769230769228,0.0,0.06773571428571429,0.0,0.5292,0.0,0.34,0.1543123543123543,0.0,0.0405256648113791,0.0,0.675,0.0,0.0,24.1,10.6,17.6,0,8.8,12.9,21.2,0,15.6,60.3,15.6,0,14.1,63.9,23.9,0,8.8,12.9,21.2,0,14.5,73.6,20.5,2
407,407,15/08/2016,-0.0199999809265136,0.6399993896484375,0.1067948497772217,1.0699996948242188,0.0499999523162841,0.6599998474121094,0.15348,0.0,0.2524,0.0,0.175,0.0,0.12956,0.33964646464646464,0.0,0.12626262626262624,0.0,0.15289141414141416,0.0,0.10515151515151515,27.2,13.8,23.0,0,10.2,11.9,33.8,0,20.7,47.5,16.3,0,18.4,51.3,18.1,0,10.2,11.9,33.8,0,14.8,73.4,16.6,2
408,408,16/08/2016,-0.0099999904632568,-0.220001220703125,0.0545099124908441,-2.3499984741210938,-0.0499999523162841,-0.2900009155273402,0.28122857142857144,0.0,0.12715714285714283,0.0,0.5106,0.0,0.06431666666666665,0.4714285714285715,0.0,0.04081632653061224,-0.30000000000000004,0.6,0.0,-0.15,25.5,13.2,25.7,0,10.4,13.3,33.5,0,21.3,44.6,16.9,0,18.9,49.5,18.2,0,10.4,13.3,33.5,0,15.7,68.5,18.4,2
409,409,17/08/2016,-0.0099999904632568,0.44000244140625,-0.0500599620819084,-1.1800003051757812,0.0,-0.5399990081787145,0.06376,0.0,0.16919166666666666,0.0,0.32499,0.0,0.1439,0.042272727272727274,0.0,0.09204545454545454,0.0,0.2167575757575758,0.0,0.3125,23.5,9.2,21.6,0,9.3,10.8,31.3,0,18.8,40.3,34.0,0,15.8,49.9,16.6,0,9.3,10.8,31.3,0,15.6,69.2,22.3,2
410,410,18/08/2016,-0.0099999904632563,0.1100006103515625,-0.0033374628067015,0.7299957275390625,0.0,0.2899990081787145,0.4308285714285714,0.0,0.1510625,0.0,0.0,0.0,0.20054999999999998,0.3952380952380952,0.0,0.07784090909090909,0.0,-0.008333333333333333,0.0,0.2648809523809524,23.5,9.2,18.2,0,9.0,8.9,32.4,0,14.6,50.3,14.8,0,13.1,52.4,18.1,0,9.0,8.9,32.4,0,15.7,67.5,24.1,2
411,411,19/08/2016,0.0399999618530269,0.1999969482421875,0.0589595800399775,1.4599990844726562,-0.1499998569488521,0.1800003051757777,0.12872105263157896,0.0,0.059199999999999996,0.04943333333333333,0.1991,0.0,0.12904,0.1763157894736842,0.0,0.07127272727272727,0.04545454545454545,0.04285714285714285,0.0,0.09031818181818181,24.7,14.6,22.5,0,7.9,9.0,32.4,0,14.3,49.0,15.8,0,13.7,48.7,20.4,0,7.9,9.0,32.4,0,14.9,72.1,24.1,2
412,412,22/08/2016,0.0,0.5800018310546875,0.0300363166809072,1.1100006103515625,-0.2000000476837162,0.3199996948242223,0.15371333333333334,0.0,0.0,-0.2732,0.0766,0.0,0.32152,0.20286796536796536,0.0,0.16,0.0,0.09783549783549783,0.0,0.0,23.1,26.6,29.4,2,11.7,11.1,25.9,0,11.6,53.0,17.1,0,10.2,56.6,21.9,0,11.7,11.1,25.9,0,16.0,67.4,24.1,2
413,413,23/08/2016,0.0199999809265136,-0.2300033569335937,-0.0867709215164174,0.3199996948242187,0.2000000476837162,-0.0199985504150426,0.19004838709677427,0.0,0.13219999999999998,-0.1366,-0.01149,-0.3412,0.35267777777777776,0.1264750034911325,0.0,0.15201298701298702,0.03125,0.09330627705627706,0.28484848484848485,0.20189393939393938,22.9,29.4,31.1,0,12.6,10.2,32.0,2,13.2,48.2,20.5,0,11.8,51.9,16.4,0,12.6,10.2,32.0,2,14.3,77.2,22.3,2
