name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"-23.633059091030326, -70.25938437759316",2016-04-03,22,17,18.9,22,17,18.9,14.9,77.9,0,0,0,,,,,25.9,162.5,1014.7,42.4,10.2,254.6,22.1,9,,2016-04-03T07:50:13,2016-04-03T19:37:39,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-04,20,17,18.4,20,17,18.4,14.8,79.8,0,0,0,,,,,24.1,194.7,1015.4,70.8,10.7,201.5,17.3,9,,2016-04-04T07:50:36,2016-04-04T19:36:42,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,remote,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-05,22,16,18.5,22,16,18.5,14.2,76.6,0,0,0,,,,,24.1,167.1,1014.2,44.7,10.5,177.5,15.3,6,,2016-04-05T07:50:59,2016-04-05T19:35:44,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,remote,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-06,22,17,18.7,22,17,18.7,15.1,79.7,0,0,0,,,,,25.9,144.1,1013.7,36.9,10.1,261.7,22.6,9,,2016-04-06T07:51:22,2016-04-06T19:34:48,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,remote,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-07,20,16.8,18.1,20,16.8,18.1,14.6,80.1,0,0,0,,,,,27.7,185,1013.1,51.5,10.4,263.8,22.9,9,,2016-04-07T07:51:45,2016-04-07T19:33:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-08,23.1,16,17.6,23.1,16,17.6,13.8,78.7,0,0,0,,,,,31.7,197,1012.7,86.4,10.8,266.6,23.1,9,,2016-04-08T07:52:09,2016-04-08T19:32:55,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,remote,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-09,20,15,17,20,15,17,12.2,73.9,0,0,0,,,,,27.7,176.3,1014.1,72.8,11.2,260.6,22.5,9,,2016-04-09T07:52:32,2016-04-09T19:31:59,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-10,19.8,13,16.7,19.8,13,16.7,11.4,71.7,0,0,0,,,,,20.5,171,1013.7,35,10.5,251.7,21.6,9,,2016-04-10T07:52:56,2016-04-10T19:31:04,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-11,23,16,18.6,23,16,18.6,12.1,66.3,0,0,0,,,,,18.4,192.9,1014.9,74.6,10.5,165.1,14.3,5,,2016-04-11T07:53:19,2016-04-11T19:30:09,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-12,22,15,18.5,22,15,18.5,11.5,64.4,0,0,0,,,,,22.3,174.2,1016.9,17.3,10.9,255.6,22,9,,2016-04-12T07:53:43,2016-04-12T19:29:15,0.16,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-13,19.1,15.6,17.3,19.1,15.6,17.3,13,76.2,0,0,0,,,,,25.9,195.8,1016.2,19.2,11,257.5,22.2,9,,2016-04-13T07:54:07,2016-04-13T19:28:21,0.22,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-14,20,15,17,20,15,17,13.5,80.3,0,0,0,,,,,20.5,190.4,,45.5,10,247.5,21.4,9,,2016-04-14T07:54:31,2016-04-14T19:27:28,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-15,19,16,17.7,19,16,17.7,13.6,77.5,0,0,0,,,,,16.6,177.1,,83.9,10,252.3,21.8,9,,2016-04-15T07:54:55,2016-04-15T19:26:36,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-16,20,16,17.9,20,16,17.9,12.9,73.1,0,0,0,,,,,20.5,191.3,,66.9,10,250.2,21.7,9,,2016-04-16T07:55:19,2016-04-16T19:25:43,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-17,21,16,18.4,21,16,18.4,13.3,72.7,0,0,0,,,,,18.4,189.6,,54.4,10,237.3,20.5,8,,2016-04-17T07:55:44,2016-04-17T19:24:52,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-18,20.8,16,17.9,20.8,16,17.9,14,78.2,0,0,0,,,,,25.9,158.5,1015.6,59.5,10.3,224.6,19.3,8,,2016-04-18T07:56:08,2016-04-18T19:24:01,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,remote,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-19,18,16,17.1,18,16,17.1,13.4,79,0,0,0,,,,,31.7,202.9,,91.8,10,242.3,21.1,8,,2016-04-19T07:56:33,2016-04-19T19:23:11,0.47,Overcast,Cloudy skies throughout the day.,cloudy,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-20,19,16,17.1,19,16,17.1,13.3,78.5,0,0,0,,,,,25.9,195,1015.4,61.8,10.3,245,21.1,9,,2016-04-20T07:56:58,2016-04-20T19:22:22,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-21,19,15,16.5,19,15,16.5,13.1,80.9,0,0,0,,,,,20.5,198.3,,44.6,10,249.7,21.6,9,,2016-04-21T07:57:23,2016-04-21T19:21:33,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-22,20,14,17.1,20,14,17.1,12.3,73.8,0,0,0,,,,,22.3,137.2,,31.1,10,239.4,20.6,8,,2016-04-22T07:57:48,2016-04-22T19:20:45,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-23,19,14,16.5,19,14,16.5,12.3,76.6,0,0,0,,,,,24.1,162.9,,28.6,10,238.2,20.6,9,,2016-04-23T07:58:14,2016-04-23T19:19:57,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-24,20,15,17.2,20,15,17.2,12.2,73.2,0,0,0,,,,,22.3,172.1,,52.3,10,142.2,12.3,7,,2016-04-24T07:58:39,2016-04-24T19:19:11,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-25,18,16,16.7,18,16,16.7,12.9,78.6,0.6,100,8.33,rain,,,,31.7,195.4,,75.8,10,208.7,18.1,8,,2016-04-25T07:59:05,2016-04-25T19:18:25,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-26,17,14,15.6,17,14,15.6,11,74.6,0.9,100,12.5,rain,,,,22.3,207.9,,64.1,10,235.6,20.3,8,,2016-04-26T07:59:31,2016-04-26T19:17:40,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-27,21,12,15.4,21,12,15.4,10.6,73.8,0,0,0,,,,,20.5,165.1,1014.5,46.5,10.6,221.9,19.2,8,,2016-04-27T07:59:57,2016-04-27T19:16:56,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-28,20,12,15.5,20,12,15.5,11.1,75.4,0,0,0,,,,,20.5,159,1015.2,30.7,10.5,222.3,19.2,8,,2016-04-28T08:00:23,2016-04-28T19:16:12,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-29,18,15,16.5,18,15,16.5,11.7,73.4,0,0,0,,,,,22.3,154.9,1015.5,60.1,10.3,212,18.3,7,,2016-04-29T08:00:50,2016-04-29T19:15:30,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,remote,SCFA"
"-23.633059091030326, -70.25938437759316",2016-04-30,21,13,16.5,21,13,16.5,12.4,77.4,0,0,0,,,,,22.3,209.2,1011.6,41.3,10.7,227.9,19.7,8,,2016-04-30T08:01:17,2016-04-30T19:14:48,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-01,22,16,17.9,22,16,17.9,12.2,70,0,0,0,,,,,24.1,235.4,1014.8,58.4,10.6,226.1,19.8,8,,2016-05-01T08:01:43,2016-05-01T19:14:08,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-02,19,13.9,16.8,19,13.9,16.8,12.4,75.3,0,0,0,,,,,20.5,159,1015.7,12.2,11,210.3,18.2,8,,2016-05-02T08:02:11,2016-05-02T19:13:28,0.88,Clear,Clear conditions throughout the day.,clear-day,"85442099999,remote,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-03,20.1,14.4,17.6,20.1,14.4,17.6,14.1,80.4,0,0,0,,,,,20.5,162,1015.1,63.3,11.7,213.1,18.5,8,,2016-05-03T08:02:38,2016-05-03T19:12:49,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,remote,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-04,20,16,17.4,20,16,17.4,12.7,74.2,0,0,0,,,,,18.4,199.6,1015.6,73.6,9.9,219.6,18.8,8,,2016-05-04T08:03:05,2016-05-04T19:12:11,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-05,19,16.9,17.5,19,16.9,17.5,12.2,71,0,0,0,,,,,20.5,195.8,1015.6,66.4,10.3,194.8,16.8,8,,2016-05-05T08:03:33,2016-05-05T19:11:34,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-06,19.1,16,17.5,19.1,16,17.5,13.1,75.9,0,0,0,,,,,24.1,190,1014.9,61.1,10.4,187.5,16.3,8,,2016-05-06T08:04:00,2016-05-06T19:10:58,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-07,19,14,16.9,19,14,16.9,12.7,76.2,0,0,0,,,,,14.8,148,1015.5,63.3,10.3,148.5,12.8,7,,2016-05-07T08:04:28,2016-05-07T19:10:24,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-08,19,14,16.6,19,14,16.6,12.9,79.1,0,0,0,,,,,18.4,161.3,1014.8,74.6,10.7,113.1,9.6,6,,2016-05-08T08:04:56,2016-05-08T19:09:50,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-09,19.1,14,17,19.1,14,17,12.9,77.3,0,0,0,,,,,18.4,161,1015.7,40.6,10.5,211.9,18.3,8,,2016-05-09T08:05:24,2016-05-09T19:09:17,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-10,18.2,14,16.5,18.2,14,16.5,12.9,79.3,0,0,0,,,,,16.6,146.9,1015,58.4,10.5,89.7,7.9,4,,2016-05-10T08:05:52,2016-05-10T19:08:45,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-11,20,16,17.9,20,16,17.9,13.2,74.4,0,0,0,,,,,22.3,141.5,1017.3,39.4,10.7,210.8,18.2,8,,2016-05-11T08:06:20,2016-05-11T19:08:14,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-12,19,15,17.1,19,15,17.1,14.8,86.5,0,0,0,,,,,20.5,188.3,1014.1,66.3,10.1,216.7,18.7,8,,2016-05-12T08:06:48,2016-05-12T19:07:45,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-13,22,15,17.3,22,15,17.3,13.9,80.8,0,0,0,,,,,18.4,172.5,1012.8,69,9.1,215,18.7,8,,2016-05-13T08:07:17,2016-05-13T19:07:16,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-14,20,16,17.4,20,16,17.4,12.6,73.8,0,0,0,,,,,25.9,209.2,1015.5,62.7,10.7,201.2,18,8,,2016-05-14T08:07:45,2016-05-14T19:06:49,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-15,18,14,16.1,18,14,16.1,12.7,80.4,0,0,0,,,,,25.9,198.8,1014.9,62,10.5,191.3,16.6,7,,2016-05-15T07:08:13,2016-05-15T18:06:22,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-16,18,15,16.3,18,15,16.3,11.7,74.5,0,0,0,,,,,20.5,200.4,1014.4,79.9,10.7,189.5,16.3,7,,2016-05-16T07:08:42,2016-05-16T18:05:57,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-17,18,15,16.1,18,15,16.1,10.6,70.1,0,0,0,,,,,25.9,210,1015.8,75.5,10.3,204.8,17.9,7,,2016-05-17T07:09:10,2016-05-17T18:05:33,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-18,17,15,15.8,17,15,15.8,10.5,70.9,0,0,0,,,,,22.3,201.7,1016,68.8,10.5,206.6,17.9,8,,2016-05-18T07:09:38,2016-05-18T18:05:10,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-19,18,14,15.8,18,14,15.8,10.1,69.2,0,0,0,,,,,20.5,190.8,1015.8,44,10.6,201.1,17.5,7,,2016-05-19T07:10:07,2016-05-19T18:04:48,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-20,18,12,15.2,18,12,15.2,10.9,76.3,0,0,0,,,,,22.3,175,1016.2,38.9,10.6,187.4,16,7,,2016-05-20T07:10:35,2016-05-20T18:04:27,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-21,17.1,14,15.5,17.1,14,15.5,12,80,0,0,0,,,,,25.9,191.7,1016.5,66.5,10.6,199.7,17.2,7,,2016-05-21T07:11:03,2016-05-21T18:04:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-22,17,14,15,17,14,15,11.9,81.8,0,0,0,,,,,16.6,200.9,1014.2,75.3,10.8,202.8,17.6,7,,2016-05-22T07:11:31,2016-05-22T18:03:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-23,17,13.9,15.1,17,13.9,15.1,11,76.8,0,0,0,,,,,18.4,213.3,1014.9,72.7,10.2,194.3,16.8,7,,2016-05-23T07:11:59,2016-05-23T18:03:32,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-24,17,14.8,15.5,17,14.8,15.5,10.4,71.8,0,0,0,,,,,24.1,195.4,1016.9,77,9.7,200.8,17.3,7,,2016-05-24T07:12:27,2016-05-24T18:03:16,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-25,17.2,14.8,15.7,17.2,14.8,15.7,10.3,70.6,0,0,0,,,,,24.1,211.7,1018.2,89,10.3,156.5,13.6,6,,2016-05-25T07:12:55,2016-05-25T18:03:01,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-26,17,15,15.6,17,15,15.6,10.6,72.3,0,0,0,,,,,25.9,191.3,1016.5,78.8,10.1,182.8,15.7,6,,2016-05-26T07:13:22,2016-05-26T18:02:47,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-27,17.2,15,15.7,17.2,15,15.7,11,73.6,0,0,0,,,,,24.1,172.5,1015.2,70.9,10.2,164,14.2,6,,2016-05-27T07:13:49,2016-05-27T18:02:35,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-28,17,12.9,15.5,17,12.9,15.5,10.7,73.3,0,0,0,,,,,27.7,182.5,1017.2,59.7,10.3,196.2,16.9,7,,2016-05-28T07:14:16,2016-05-28T18:02:23,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-29,17,11,14.8,17,11,14.8,10.5,75.8,0,0,0,,,,,29.5,147.5,1018.3,66.9,10.5,183.6,15.9,7,,2016-05-29T07:14:43,2016-05-29T18:02:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-30,17,12,14.8,17,12,14.8,11.3,79.4,0,0,0,,,,,22.3,170.4,1016.7,69.3,10.3,179.9,15.5,7,,2016-05-30T07:15:09,2016-05-30T18:02:04,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-05-31,17,8.3,14.9,17,6.1,14.8,11.6,80.1,0,0,0,,,,,24.1,202.5,1015,91.1,10.8,156,13.6,7,,2016-05-31T07:15:35,2016-05-31T18:01:56,0.86,Overcast,Cloudy skies throughout the day.,cloudy,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-01,17,12.1,14.2,17,12.1,14.2,10.8,80.4,0,0,0,,,,,29.5,183.5,1016.4,41.6,10.4,187.6,16.3,7,,2016-06-01T07:16:01,2016-06-01T18:01:49,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-02,24,13,15.6,24,13,15.6,11.6,80.2,0,0,0,,,,,16.6,166.6,1014.5,58.3,9,192.6,16.6,7,,2016-06-02T07:16:26,2016-06-02T18:01:43,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-03,21,7,16.2,21,4.8,16.2,10.2,70.4,0,0,0,,,,,37.1,173.8,1015.2,27.1,10.1,171.7,14.9,6,,2016-06-03T07:16:51,2016-06-03T18:01:39,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-04,18,11.1,15,18,11.1,15,11.5,79.7,0,0,0,,,,,22.3,137.1,1015.7,55.6,10.5,150.7,13,6,,2016-06-04T07:17:16,2016-06-04T18:01:35,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-05,17,14,15.2,17,14,15.2,12,81.4,0,0,0,,,,,27.7,203.3,1016.1,71.2,10.9,185.6,16.2,7,,2016-06-05T07:17:40,2016-06-05T18:01:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-06,16,13,14.4,16,13,14.4,10.8,79.3,0,0,0,,,,,27.7,200.8,1018.8,69.7,10.4,165.6,14.3,6,,2016-06-06T07:18:04,2016-06-06T18:01:32,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-07,15,13,13.8,15,13,13.8,9.7,76.9,0,0,0,,,,,22.3,201.7,1018.6,76,10.6,192.1,16.6,7,,2016-06-07T07:18:27,2016-06-07T18:01:32,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-08,18.9,12,13.4,18.9,12,13.4,8.8,73.8,0,0,0,,,,,20.5,204.8,1018.4,88.9,10.5,193,16.8,7,,2016-06-08T07:18:49,2016-06-08T18:01:33,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,remote,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-09,15,11.8,12.8,15,11.8,12.8,8.5,75,0,0,0,,,,,20.5,147.1,1017.8,78.6,10.2,182.3,15.7,7,,2016-06-09T07:19:11,2016-06-09T18:01:35,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-10,16,10.9,13.4,16,10.9,13.4,9.7,78.6,0,0,0,,,,,16.6,192.1,1018.1,78.3,10.1,118.5,10.3,6,,2016-06-10T07:19:32,2016-06-10T18:01:38,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-11,18,13,14.7,18,13,14.7,11.1,79.2,0,0,0,,,,,16.6,157.6,1016,56.8,9.8,184.9,16.1,7,,2016-06-11T07:19:53,2016-06-11T18:01:42,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-12,22,13,17.1,22,13,17.1,11.1,69.2,0,0,0,,,,,25.9,274.9,1015.8,51.8,10,114.9,9.9,4,,2016-06-12T07:20:13,2016-06-12T18:01:47,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,remote,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-13,19,13,16,19,13,16,10.2,68.8,0,0,0,,,,,16.6,111.3,1017.9,12.1,10.7,168.2,14.3,7,,2016-06-13T07:20:33,2016-06-13T18:01:53,0.31,Clear,Clear conditions throughout the day.,clear-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-14,17,11,14.4,17,11,14.4,11,80,0,0,0,,,,,20.5,154.6,1018,30.6,10.1,186,16,7,,2016-06-14T07:20:51,2016-06-14T18:02:00,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-15,15,13,14,15,13,14,10.9,81.7,0,0,0,,,,,22.3,205,1018.2,93.6,9.5,186.6,16.1,7,,2016-06-15T07:21:09,2016-06-15T18:02:09,0.39,Overcast,Cloudy skies throughout the day.,cloudy,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-16,17,13,14.3,17,13,14.3,9.9,75.1,0,0,0,,,,,18.4,179.2,1017.1,92.6,10.1,157.4,13.4,7,,2016-06-16T07:21:26,2016-06-16T18:02:18,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-17,18.2,13,15.4,18.2,13,15.4,9.9,70.2,0,0,0,,,,,16.6,202.1,1016.8,73.6,10,182.3,15.8,7,,2016-06-17T07:21:43,2016-06-17T18:02:28,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-18,17,12,14.5,17,12,14.5,9.2,71.1,0,0,0,,,,,18.4,175.8,1016.3,54.9,10.1,184.4,15.9,7,,2016-06-18T07:21:58,2016-06-18T18:02:38,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-19,16,10.9,13.6,16,10.9,13.6,8.9,73.3,0,0,0,,,,,18.4,169.2,1017.4,54.4,10.4,184.6,16,7,,2016-06-19T07:22:13,2016-06-19T18:02:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-20,15.1,12,13.6,15.1,12,13.6,9.4,75.4,0,0,0,,,,,24.1,173.2,1017.8,72,10.6,188.3,16.1,7,,2016-06-20T07:22:27,2016-06-20T18:03:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-21,15,12,13.5,15,12,13.5,8.8,73.5,0,0,0,,,,,20.5,159.2,1017,79.7,10.7,188.2,16.2,7,,2016-06-21T07:22:40,2016-06-21T18:03:16,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-22,15,12,13.3,15,12,13.3,8.5,72.9,0,0,0,,,,,18.4,147.9,1016.6,75.5,10,186.9,16,7,,2016-06-22T07:22:52,2016-06-22T18:03:31,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-23,16,12.9,13.9,16,12.9,13.9,9,72.2,0,0,0,,,,,13,260.4,1017.1,95.4,10.5,181.4,15.7,7,,2016-06-23T07:23:03,2016-06-23T18:03:46,0.55,Overcast,Cloudy skies throughout the day.,cloudy,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-24,18,13.9,15.1,18,13.9,15.1,7.8,62.6,1,100,12.5,rain,,,,25.9,222.5,1017.4,92.2,10.3,112.8,9.7,4,,2016-06-24T07:23:13,2016-06-24T18:04:01,0.59,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"85442099999,SCFA"
"-23.633059091030326, -70.25938437759316",2016-06-25,16,12.9,14.6,16,12.9,14.6,11,79.4,3.4,100,41.67,rain,,,,20.5,213.6,1017.7,52.5,10.7,164.2,14.2,6,,2016-06-25T07:23:23,2016-06-25T18:04:18,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"85442099999,SCFA"
