Date,ENS,CBAT,TIA,ALB,LAC,SQM,ALB_sentiment_nltk,CBAK_sentiment_nltk,ENS_sentiment_nltk,LAC_sentiment_nltk,SQM_sentiment_nltk,TIA_sentiment_nltk,lithium_sentiment_nltk,ALB_sentiment_TextBlob,CBAK_sentiment_TextBlob,ENS_sentiment_TextBlob,LAC_sentiment_TextBlob,SQM_sentiment_TextBlob,TIA_sentiment_TextBlob,lithium_sentiment_TextBlob,ALB_1_temp,ALB_1_humidity,ALB_1_windspeed,ALB_1_conditions,ALB_2_temp,ALB_2_humidity,ALB_2_windspeed,ALB_2_conditions,LAC_1_temp,LAC_1_humidity,LAC_1_windspeed,LAC_1_conditions,LAC_2_temp,LAC_2_humidity,LAC_2_windspeed,LAC_2_conditions,SQM_1_temp,SQM_1_humidity,SQM_1_windspeed,SQM_1_conditions,SQM_2_temp,SQM_2_humidity,SQM_2_windspeed,SQM_2_conditions
30/10/2018,4.569999695,-0.049999952,0.089554828,1.959999084,-0.220000029,1.099998474,0.29295,0,0.24695,0.3182,-0.4939,-0.4939,0.202971429,0.375,0,0,0,0,0,0,8.8,30.7,34,0,14.3,24.8,35.6,0,24.3,70.4,11.4,2,23.4,66.2,23.6,2,14.3,24.8,35.6,0,17,72.1,29.5,2
31/10/2018,1.849998474,-0.090000033,0.110699446,2.099998474,0.039999962,1.600002289,0,0,0,0,-0.087025,-0.25,-0.25,0,0,0,0,0,0,0,8,30.8,28.3,0,14.8,18.1,36.7,0,22,75.6,24.4,5,21.3,76.5,16.8,5,14.8,18.1,36.7,0,16.6,73.8,29.5,2
1/11/2018,1.669998169,0.040000021,0,6.199996948,0.49000001,3.329998016,0,0,-0.07655,0,0,0,0.1779,0,0,0,0,0,0,0,11.3,40.9,28.3,0,16.4,19.6,33.1,3,18.2,74.8,14.5,4,16.1,82,16.3,4,16.4,19.6,33.1,3,15.7,77.4,24.1,2
2/11/2018,1.069999695,-0.020000041,0.283589863,1.020004272,0.440000057,0.260002136,0.34,0,0,0,0,0,-0.073142857,0,0,0.08510101,0,0,0,0.142857143,12.1,38.5,24.2,0,14.8,27.1,37.4,2,21.6,70.8,12.7,2,20.4,69.2,16.3,2,14.8,27.1,37.4,2,16.4,71.6,22.3,2
5/11/2018,0.970001221,0.020000041,0.03482683,-0.230003357,0.179999828,-0.680000305,0.4939,0,0,0,0,0,0.251371429,0,0,0,0,0,0,-0.091005291,12.1,28.7,25.5,0,14.2,26.2,36,0,24.3,70.1,20.2,2,22.2,71.3,28.8,5,14.2,26.2,36,0,16.7,70.7,29.5,2
6/11/2018,1.459999084,-0.020000041,-0.149257763,1.580001831,0.099999905,-0.190002441,0.1366,0,-0.051033333,0,-0.202490909,0,0.227109091,0.25,0,0.166666667,0,0,0,0.077272727,10.4,15.5,33.5,0,14.3,21.5,32.8,0,20.6,79.3,27,5,18.2,86.7,20.4,5,14.3,21.5,32.8,0,16.9,68.6,27.7,2
7/11/2018,3.459999084,0,0.073384864,0.199996948,-0.069999695,-0.25,0.0694,0,0,0,0.2083,0,0.2936,0.06125,0,-0.066666667,0,0.516666667,0,0.125,8.3,16.1,34.1,0,15.6,16.5,30.6,3,18.7,82.4,11.4,4,16.6,89.1,14.6,4,15.6,16.5,30.6,3,16.6,67.3,22.3,2
8/11/2018,0.540000916,-0.00999999,-0.100748722,-2.119995117,-0.340000153,-0.809997559,-0.00876,0,-0.015325,-0.0772,0,0,-0.072418182,0.16,0,0,0,0,0,0,5,22.7,31.7,0,15.9,19.3,31.7,0,21.3,74.6,17.9,2,19.1,78.8,21.8,2,15.9,19.3,31.7,0,17.6,64.4,22.3,2
9/11/2018,-0.909996033,0,-0.057215749,-3.490005493,0.269999981,-0.470001221,0.4466,0,0,0,0,0,0.004145455,0.5,0,0,0,0,0,0,2.7,20.4,26,0,15.6,23.2,33.5,0,24.1,67.8,17.6,2,21.3,74.3,20.3,2,15.6,23.2,33.5,0,17.8,67.6,24.1,2
12/11/2018,-2.540000916,0.020000041,0.018657433,-4.309997559,-0.210000038,-0.970001221,0,0,0,-0.5719,0,0,0,0,0,0,-0.281818182,0,0,-0.05,3.4,16.9,21.2,0,12.3,22,37.8,2,26.7,72.4,16.3,2,24.7,73.5,27.2,2,12.3,22,37.8,2,17.2,70.8,29.5,2
13/11/2018,-0.690002441,-0.01000005,0.057215466,1.129997253,-0.129999876,-0.759998322,0,0,0,0,0,0,0.10928,0,0,0,0,0,0,0.021428571,3.1,18.5,15.3,0,11.9,18.2,34.6,0,20.9,79.7,23.3,5,20.6,75.6,20.4,2,11.9,18.2,34.6,0,15.9,77.1,33.5,2
14/11/2018,-0.299995422,0.01000005,0.001243735,0.740005493,-0.039999962,0.61000061,0.7096,0,0.6486,0,0,0,-0.57528,0,0,0.392857143,0,0.266666667,0,-0.42,5.5,21.6,15.8,0,13.5,11.4,32,0,19.3,63.7,11.7,2,18,60.9,20.1,2,13.5,11.4,32,0,16.5,70.5,24.1,2
15/11/2018,1.680000305,-0.030000031,0.068409926,2.759994507,0.120000124,0.989997864,0.2202,0,0,0,0,0,0.114828571,0.1875,0,0,0,0,0,0,5.7,24.3,20.1,0,15.2,16.7,37.1,2,20.9,58,19.7,0,18.7,61.5,22.1,0,15.2,16.7,37.1,2,17.7,64.6,25.9,2
16/11/2018,-0.170005798,0.040000021,0.074628882,-1.719993591,0.039999962,-0.299999237,0,0,0,0,0,0,0.2732,0.25,0,0,0,0,0,0.05,5.6,25.7,14.1,0,15,23.4,35.6,0,23.3,63.5,17.1,2,21.3,65.1,20.4,2,15,23.4,35.6,0,18,63.8,27.7,2
19/11/2018,-1.729995728,0.029999971,-0.041046069,-1.370002747,-0.090000153,-0.950000763,0,0,0.07655,0,0.6249,0,0,0,0,0.34,0,0.8,0,0.017777778,2.3,28.9,19.3,0,16,21.9,34.9,0,18.9,67.3,20,2,17.5,71.7,22.2,2,16,21.9,34.9,0,18.1,72.1,22.3,1
20/11/2018,-3.020004272,0,-0.049752493,-3.870002747,-0.170000076,-1.719997406,0,0,0.3818,0.4221,0,0,0,0,0,0,-0.044633838,0.062962963,0,-0.103703704,2.8,18.7,16.4,0,15.7,22.7,34.2,0,21.8,72.2,12.5,2,20.5,70.6,18.1,2,15.7,22.7,34.2,0,18.7,68.8,24.1,2
21/11/2018,1.520004272,0.00999999,-0.032339078,-0.220001221,0.049999952,1.049999237,0.058855556,0,0,0,0,0,-0.020822222,0.017548501,0,0,0,0,0,0.060606061,5.1,22.9,34,0,15.6,22.1,36,2,22.8,75.9,19,2,21.3,76.8,20.4,2,15.6,22.1,36,2,18.7,65.5,27.7,2
23/11/2018,-0.029998779,0.050000012,-0.197766805,1.25,-0.049999952,-0.229999542,0,0.4063,0,0,-0.307825,0,0.2023,0,-0.0325,0,0,-0.075,0,0,6,45.3,13.1,2,13.8,27.4,30.2,3,22.9,60.7,24.4,5,20.5,64.9,23.7,5,13.8,27.4,30.2,3,18.7,66.1,24.1,2
26/11/2018,1.449996948,-0.00999999,-0.067166191,-0.159996033,0.019999981,-0.190002441,-0.032038462,0,0,0,0.31845,0,-0.087783333,0.076923077,0,0.285714286,0,0.5,0,0,4.1,35.2,21.2,0,14,30.3,34.2,0,20.2,84.8,15,4,19.6,79.4,25.5,2,14,30.3,34.2,0,18.5,70.5,27.7,2
27/11/2018,-0.459999084,0,0.082092138,-1.180000305,-0.169999838,-0.739997864,0,0,-0.1909,0,0,0,0,0,0,0,0,0,0,0,5.3,30.4,13.9,0,13.6,32.6,31.3,0,23.5,71.3,19.2,5,22.1,72,21.9,5,13.6,32.6,31.3,0,18.9,68.6,22.3,2
28/11/2018,2.370002747,0.040000021,0.10696796,1.190002441,0.329999924,1.329998016,0.153471429,0,0,0,0,0,0.14301,0,0,0,0,0,0,0,3.1,65,16.5,5,13.5,32.3,36.7,0,18.4,91,26,4,17.3,92.4,15.1,4,13.5,32.3,36.7,0,18.4,71.5,25.9,2
29/11/2018,0.569999695,-0.080000043,-0.089554828,-0.200004578,-0.180000067,0.900001526,0,0,0.3797,0,0,0,0,0,0,0.095238095,0,0,0,0,4.8,77.9,27.7,5,12.6,31.2,34.2,3,19.4,90,10.3,4,18.8,87,18,5,12.6,31.2,34.2,3,18.7,69.5,27.7,2
30/11/2018,0.88999939,-0.079999983,0.325879667,-0.099998474,0,-0.020000458,0.3818,0,0,0,0,0,-0.03699,0,0,0,0,0,0,0.013636364,3.1,65.6,33.4,2,12.2,27.2,34.6,0,21.8,79.1,19.5,5,20.2,80,20.1,5,12.2,27.2,34.6,0,18,71.8,27.7,2
3/12/2018,1.449996948,-0.029999971,0.201498292,2.13999939,0.120000124,2.430000305,0.05914,0,-0.296,0,0.01706,0.012866667,0.010293333,0.033333333,0,0,0,-0.008333333,0.041666667,0.033333333,-1.6,56,17.8,2,11,26.8,37.8,0,17.4,76.5,14.5,5,15.5,79.8,16.3,2,11,26.8,37.8,0,18.6,68,27.7,2
4/12/2018,-4.690002441,0.00999999,-0.023632654,-5.269996643,-0.170000076,-1.180000305,0.5719,0,0,0,0.5719,0,0.1858,0.16,0,0,0,0.16,0,0.075757576,-0.3,67.7,14.2,2,10.4,27.2,38.9,0,19.3,67.6,12.4,2,17.4,70.1,20.2,2,10.4,27.2,38.9,0,18.7,65.9,25.9,2
6/12/2018,-3.11000061,-0.040000021,-0.006218956,-2,-0.24000001,-0.490001678,-0.042783333,0,0,0,0,0,-0.057375,0,0,0,0,0,0,0,2,79,13.2,9,12.2,22.4,34.9,0,16.6,87.9,20.8,5,15,88.9,16.6,5,12.2,22.4,34.9,0,18.1,70.3,27.7,0
7/12/2018,-1.819999695,0.00999999,-0.073385147,-2.540000916,0.120000124,-0.799999237,0,0,0,0,0,0,-0.028444444,0,0,0.103968254,0,0,0,-0.07191358,3,80,11.8,2,13.9,15.6,34.6,2,17.1,78.5,16.3,1,15.5,80.9,16.4,2,13.9,15.6,34.6,2,17.9,73.3,27.7,2
10/12/2018,-1.339996338,-0.019999981,-0.021144902,0.38999939,0.069999933,-0.409999847,0.08092,0,0,0,0,0,0,0.227272727,0,0,0,0.019480519,0,0,1.5,61.2,16.4,0,18.1,13.2,38.2,2,25.2,63.5,18.1,2,23.7,65.2,25.5,2,18.1,13.2,38.2,2,18.3,63.9,29.5,2
11/12/2018,-0.879997253,0,-0.006218956,0.040000916,-0.120000124,-0.369998932,0.4404,0,0.4527,0,0,0,0,0.7,0,0.222551407,0,0,0,0,1.8,56.1,22.4,0,18.4,16,33.1,2,26.8,65.3,20,2,25,64.8,24,0,18.4,16,33.1,2,18.4,66.5,35.3,2
12/12/2018,3,0,0.002487469,-0.300003052,0.060000181,0.329998016,0,0,0,0.3182,0,0,0.348914286,0,0,0,0,0,0,0,2.1,50,52.3,0,18.4,17,37.8,0,24.8,74.8,28,5,23.3,78.3,34.4,5,18.4,17,37.8,0,18.3,68.1,24.1,2
13/12/2018,-0.690002441,0.100000024,0.01119446,-0.839996338,-0.060000181,-0.169998169,0,0,0.3299,0,0,0,0,0,0,0,0,0,0,0,0.8,42.5,16.5,0,17.2,25.6,40,5,25.3,69.4,20.8,5,23.6,73.1,16.7,5,17.2,25.6,40,5,18.4,72.7,29.5,2
14/12/2018,-3.160003662,-0.040000021,-0.113187198,-2.970001221,-0.079999924,-0.659999847,0.116929412,0,0,0,0,0,0.173085714,0.001680672,0,0,0,0,0,-0.014285714,0.9,43.2,22.4,0,16.1,28,34.2,2,25.3,77.7,37.9,5,24.2,75.8,23.6,5,16.1,28,34.2,2,16.9,77.5,27.7,2
17/12/2018,-2.779998779,-0.060000002,0.075872616,-4.459999084,-0.220000029,-1.400001526,-0.2732,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,4.9,47,15.1,2,16.5,26.1,44.3,2,25.5,74.5,73,5,24.2,72.3,30.7,5,16.5,26.1,44.3,2,17.2,74.7,25.9,2
18/12/2018,1.910003662,0.029999971,0.197766805,0.519996643,-0.089999914,-0.38999939,0,0,-0.6705,-0.128,0,0,-0.032,0,0,0,-0.6,0,0,-0.065625,2.6,58.6,16.5,0,14.7,30.1,41,2,20.3,88.5,25.4,4,18.7,92.2,18.6,4,14.7,30.1,41,2,17.4,75.9,24.1,2
19/12/2018,-2.880004883,-0.00999999,-0.09950527,-1.229995728,-0.150000095,0.069999695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,53.9,16.4,0,14.5,28.2,32.8,5,20.2,83.8,14.3,2,19.3,82.1,18.1,2,14.5,28.2,32.8,5,18,74.1,27.7,2
20/12/2018,-0.61000061,-0.039999992,0.026120123,-3.63999939,-0.039999962,-2.489997864,-0.29996,0,0.5267,0.34,-0.15335,0,-0.068190909,-0.034949495,0,0.5,0.3,0.072222222,0,-0.002020202,2.2,52.8,20.2,0,14.2,24.2,34.2,0,23.1,77.5,14.2,5,21.7,76,25.4,5,14.2,24.2,34.2,0,18,70.9,25.9,2
21/12/2018,2.870002747,-0.00999999,-0.289809102,-1.320007324,-0.099999905,-0.130001068,0,0,0.2075375,0,0,0,-0.2732,0,0,0.1875,0,0,0,0,6.6,45.5,18,0,13.9,25.1,36.4,5,21.7,76.7,25.9,5,20.1,79.2,20.6,5,13.9,25.1,36.4,5,18.2,70.5,24.1,2
24/12/2018,-2.63999939,-0.069999993,-0.093286031,-1.709999084,-0.110000134,-1.400001526,-0.2294,0,0.4939,0,0.20095,0,0.1366,0,0,0,0,0,0,-0.023601399,2.8,60.8,18.7,3,16,21,35.3,3,22.9,76.8,15.8,5,21.6,76.6,22,5,16,21,35.3,3,18.2,71.5,24.1,2
26/12/2018,4.720001221,-0.080000013,-0.087067076,3.150001526,-0.029999971,2.100002289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,54.3,30.7,0,17.2,25,37.8,2,26,71.4,15.3,2,24.1,72.7,18.2,2,17.2,25,37.8,2,18.4,72,29.5,2
27/12/2018,-0.61000061,0.020000011,-0.037314582,0.940002441,0.120000124,-0.120002747,0.181114286,0,0.5106,0,0.6597,0,0.32985,0.305194805,0,0.433333333,0,0,0,0.25,-0.4,54.6,43.6,2,16.2,31.5,36.7,2,26.4,68.5,16.9,2,25.1,66.9,20,5,16.2,31.5,36.7,2,17.9,72.5,29.5,2
28/12/2018,-0.080001831,0.060000002,-0.022388636,-0.480003357,0.059999943,-0.759998322,-0.06364,0,0,0,0,0,0.0502375,0.04,0,0,0.04,0.08,0,0.011666667,-3.1,49.4,41.2,0,15.7,32,37.8,2,24.7,78.3,21,5,23.3,77.8,24,5,15.7,32,37.8,2,18,71.8,25.9,2
31/12/2018,1.580001831,-0.020000011,0,0.330001831,0.220000029,0.13999939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7,44.2,39.8,2,17.1,35.6,38.5,2,23.8,78.3,22.1,5,22.5,77.3,22.3,5,17.1,35.6,38.5,2,18.5,72.3,24.1,2
2/1/2019,-0.029998779,0.039999992,-0.037314299,1.040000916,0.069999933,0.220001221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43.3,24.6,0,16.5,45.8,30.6,4,27,73.5,14,5,25.3,73.5,16.4,5,16.5,45.8,30.6,4,19.1,71.3,22.3,2
3/1/2019,-2.459999084,0.01000002,0.019900884,-5.419998169,-0.089999914,-1.279998779,0.04046,0,0.117533333,0,0,0,0.129716667,0.1,0,0.130952381,0,0.16,0,0.077575758,-1,56.6,15.7,0,16.9,42.7,40.7,5,22.2,87.5,30.2,5,20.8,91.7,13.1,5,16.9,42.7,40.7,5,19.5,72.7,24.1,2
4/1/2019,3.290000916,0.019999981,0.124381658,3.549995422,0.24000001,1.799999237,0,0,0,0,0.3182,0,0,0,0,-0.5,0,0,0,0,-0.2,50.3,18.4,0,16.5,35.3,40,2,22.9,82.1,15.5,5,21.7,79.7,16,5,16.5,35.3,40,2,20.8,66.2,24.1,2
7/1/2019,-0.600006104,0.01000002,0.054727715,0.340003967,-0.020000219,0.439998627,0.011975,0,-0.5267,0,-0.0215,0,-0.005327273,0,0,0,0,0,0,0,3.7,72,21.2,2,13.9,38.5,37.4,0,23.7,70.5,25.4,2,22.6,73.2,21.9,2,13.9,38.5,37.4,0,20.3,68.4,20.5,2
8/1/2019,0.660003662,0.019999981,-0.048508759,0.75,-0.069999933,1.420001984,0,0,0.6001,0,0.13075,0,0.042666667,0,0,0.208617424,0,0.083333333,0,0.041666667,4.4,69.6,27.9,0,13.6,37.8,37.8,0,24.2,74.5,15.8,2,23.5,72,22,5,13.6,37.8,37.8,0,19.8,69.6,27.7,2
9/1/2019,1.159996033,-0.030000001,-0.098261535,-0.490005493,0.120000124,0.349998474,-0.5859,0,-0.07655,0,-0.5859,0,-0.300075,0,0,0,0,0,0,0.056818182,4.6,68.4,19.9,2,12.9,37.4,35.6,0,25.5,77.2,16.8,5,25,70.3,21.9,5,12.9,37.4,35.6,0,19.3,76,27.7,2
10/1/2019,1.200004578,-0.039999992,-0.029851326,0.430000305,-0.090000153,0.939998627,0,0,0,0,0,0,0,0,0,-0.155555556,0,0,0,0,3.3,66.4,18.3,0,13,38.5,29.9,0,20.9,82.5,33.8,5,18.6,90.9,22.5,5,13,38.5,29.9,0,19.8,69.8,22.3,2
11/1/2019,-0.380004883,0.030000001,0.001243735,0.140007019,0.019999981,-0.219997406,0,0,0,0,-0.7184,0,0,0,0,0,0,0,0,0.25,1.7,60.6,20.5,0,13,41.7,34.2,5,18.7,83.9,14.5,5,16.8,85.8,14.6,5,13,41.7,34.2,5,20.6,60.8,24.1,0
14/01/2019,-0.079994202,0.079999983,-0.001243735,-0.440002441,-0.00999999,0.739997864,0,0,0,0.25,0.125,0,0.16639,0,0,0,0.136363636,0.068181818,0,0.068181818,0.1,64.7,33.5,10,14.8,28.9,34.6,2,21.8,87.4,17.1,5,20.1,89.7,11.1,5,14.8,28.9,34.6,2,18.5,73.3,27.7,2
15/01/2019,0.059997559,0.110000014,0.068409643,-3.330001831,0.029999971,-0.649997711,-0.113433333,0,-0.128,0,-0.46315,0,-0.177509091,0.082666667,0,0,0,0,0,0,1.7,87.6,25.9,9,15.2,23.7,34.2,5,21,90.5,16.9,5,19.9,90.6,20.3,5,15.2,23.7,34.2,5,19.2,67.9,25.9,2
16/01/2019,0.459999084,0.079999983,-0.05348398,0.290000916,-0.049999952,0.359996796,0,0,0,0,0,0,0.037777778,0,0,0,0,0,0,0,4.2,81.9,34.6,5,16.3,24.2,36.7,5,22.9,80.7,16.9,5,21.5,82.5,14.8,5,16.3,24.2,36.7,5,19.3,67.9,27.7,2
17/01/2019,1.300003052,0.110000014,-0.046021007,1.36000061,0,0.740001678,0.128,0,0,0,0.128,0,0,0.25,0,0,0,0.25,0,0.002435065,6.8,76.8,36.9,5,16.9,25.6,36.4,0,23.2,82.4,36.8,5,21.7,83.9,35.3,5,16.9,25.6,36.4,0,18.4,74.8,29.5,2
18/01/2019,2.599998474,0.229999959,0.063434422,1.339996338,-0.069999933,-0.659999847,0,0,0,0,0,0,0.34425,0,0,0,0,0,0,-0.046590909,5.4,61.3,22.2,2,16.6,29,36.7,5,17.6,81.3,26.7,5,15.8,89.8,16.4,5,16.6,29,36.7,5,18.9,71,22.3,2
22/01/2019,-2.080001831,0.0200001,-0.037314299,-1.259994507,-0.190000057,-0.13999939,0,0,0,0,0,0,-0.020366667,0,0,0,0,0,0,0.006060606,-0.2,46.6,30.6,0,19.1,28.2,36.4,2,25,70.7,14,2,23.5,73,9.5,2,19.1,28.2,36.4,2,19.3,71,27.7,2
23/01/2019,-0.699996948,0.049999952,0.046021007,-1.450004578,-0.029999971,-0.010002136,0,0,-0.4404,0,0,0,0,0,0,-0.0625,0,0,0,0,2.7,52.3,42.9,0,19.2,31,35.6,2,27.9,64.5,15.3,2,26.1,70,11.2,2,19.2,31,35.6,2,19.4,69.7,24.1,0
24/01/2019,0.799995422,-0.019999981,-0.055971449,0.099998474,0.059999943,-0.099998474,-0.129690909,0,-0.2263,0,0.1336,0.0429,-0.013038462,0,0,0,0,0,0,0,4.3,56.3,25.4,0,19.9,27.3,36,2,28.3,58.9,21.8,2,26.8,65.3,18.5,2,19.9,27.3,36,2,19.7,73.7,27.7,2
25/01/2019,1.300003052,-0.00999999,-0.007462973,2.560005188,0.060000181,0.150001526,0,0,0,0,-0.24695,0,-0.164633333,0,0,0,0,0,0,0,3.9,48.3,27.1,0,19,35.8,38.5,2,28.1,58.3,25.9,2,26.3,65.2,18.4,2,19,35.8,38.5,2,19.9,74.4,25.9,2
28/01/2019,0.019996643,0.019999981,-0.063434705,0.509994507,-0.070000172,-0.5,0,0,0,0.6249,0,0,0.468675,0,0,0,0.178787879,0,0,0.134090909,8.2,45.2,18.3,0,17.7,48.8,37.4,2,26,73.1,17.4,2,24.7,72.8,16.4,2,17.7,48.8,37.4,2,22.9,65.5,25.9,2
29/01/2019,0.160003662,0.00999999,-0.148014029,1.230003357,0.100000143,0.199996948,-0.10115,0,0.10115,0,0,0,0.3182,-0.225,0,0.25,0,0,0,-0.125,7.8,52.1,17.8,2,15.4,60.5,37.4,4,26.2,67.7,26.7,2,24.6,69.3,23.9,2,15.4,60.5,37.4,4,24,63.6,22.3,2
30/01/2019,-0.569999695,0,-0.004975221,1.88999939,0.059999943,0.050003052,0,0,0.10115,0,0,0,0.5267,0,0,0.125,0,0,0,0,5.2,60.4,15.7,0,14.1,60.4,30.6,4,24.3,76,19,5,22.3,81.5,27.1,5,14.1,60.4,30.6,4,23.6,67.8,24.1,0
31/01/2019,1.540000916,0.059999943,-0.097017518,0.520004272,-0.00999999,0.509998322,0,0,0.2023,0,0,0,0,0,0,0.375,0,0,0,0,5.2,59.2,19.3,2,14.1,68.1,38.2,4,23.6,81.6,17.4,5,22.4,82.7,18.2,5,14.1,68.1,38.2,4,22,73.8,27.7,0
1/2/2019,1.040000916,0.01000011,0.120650171,0.569999695,-0.00999999,-0.169998169,0.128,0,0,0,0,0,0,0.133333333,0,0,0,0,0,0,5.2,58.8,43.4,0,14.3,63.7,35.6,2,21.8,87.7,15.6,5,20.5,86.5,20.3,5,14.3,63.7,35.6,2,21.5,72.6,29.5,2
4/2/2019,1.269996643,-0.070000052,0,0.63999939,-0.069999933,0.399997711,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166666667,3.8,69.2,43.4,10,17.7,44.8,28.8,2,20.7,71.4,16.3,2,18.7,73.9,16.3,2,17.7,44.8,28.8,2,21.3,77.2,25.9,2
5/2/2019,1.040000916,0.029999971,0,-0.620002747,-0.019999981,-0.159999847,0.021228571,0,-0.1531,0,0,0,0,0.142857143,0,0,0,0,0,0,-1.8,65.8,29.3,7,18.7,43.2,40,2,21,78,14.8,2,20.3,74.7,16.3,2,18.7,43.2,40,2,20.6,75.4,27.7,2
6/2/2019,0.050003052,-0.039999962,0,0.870002747,-0.010000229,-0.130001068,0.3159,0,0.093075,0,0,0,-0.436,0,0,0.071626984,0,0,0,-0.2,-3.9,55,36.3,2,17.6,48,40.3,2,21.7,78.7,17.1,2,21,74.3,21.9,2,17.6,48,40.3,2,21.1,72.3,22.3,2
7/2/2019,-9.620002747,0.049999952,0,-1.550003052,-0.099999905,0.010002136,0,0,-0.08331,0,0,0,-0.1531,0,0,0.1,0,0,0,0,-5.1,54,19.8,0,16.6,52.9,30.6,4,24.2,73.8,15.6,2,22.7,75.4,20.3,2,16.6,52.9,30.6,4,22.6,65.7,22.3,5
8/2/2019,-4.36000061,-0.00999999,0,0.370002747,0.039999962,-1.060001373,0,0,0,0,0.0654,0,0,0,0,0,0,0,0,0,-3.4,58.8,15.3,0,15.4,57.6,32.8,4,25.1,67.3,17.1,5,23.2,70.9,16.5,5,15.4,57.6,32.8,4,22.2,68.2,22.3,2
11/2/2019,-4.129997253,0,0.258713475,-0.150001526,-0.019999981,-0.840000153,0.34,0,0,0,0,0,-0.03012,-0.1,0,0,0,0,0,-0.05625,-5.8,59,21.2,0,15.7,49.8,34.2,5,25.8,74.7,26.9,5,24,76.2,28.9,5,15.7,49.8,34.2,5,21,77,29.5,2
12/2/2019,2,0,-0.01119446,-0.410003662,-0.00999999,-0.549999237,-0.2936,0,0,0,-0.2202,0,-0.132211111,0,0,0,0,0.041666667,0,0.091435185,-3,53.9,29.5,0,16.3,50.5,36.4,5,16.9,84.9,29.9,5,16.1,88,16.9,5,16.3,50.5,36.4,5,20.8,77.5,24.1,2
13/02/2019,2.089996338,0.029999971,0.216424238,1.280006409,0.00999999,0.259998322,0.3818,0,0,0,0,0,0.6908,0,0,0,0,0,0,0,2.1,54.8,26.5,10,15.8,36.9,38.9,2,16.4,85.5,16.9,5,15.8,84.9,16.4,5,15.8,36.9,38.9,2,20,77.5,35.3,2
14/02/2019,0.13999939,0.01000011,0.023632371,-1.310005188,-0.00999999,0.61000061,0.3612,0,0,0,0.3612,0,0,0.1875,0,0,0.136363636,0.1875,0,0.027884615,4.1,83.1,32.6,5,15.2,27.4,30.6,2,20.6,80.6,10.7,5,19.7,76.2,16,5,15.2,27.4,30.6,2,19.2,70.9,27.7,2
15/02/2019,2.050003052,-0.060000062,-0.06467844,0.950004578,0.100000143,0.310001373,0,0,-0.1531,0,0,0,0,0,0,0.25,0,0,0,0,2.3,68,31.4,5,16,29.1,31.7,2,22.9,65.5,15,2,21.2,61.3,20.2,0,16,29.1,31.7,2,19.2,70.1,24.1,2
19/02/2019,-2.010002136,0.00999999,-0.07338543,1.759994507,0.029999971,-0.069999695,0,0,0,0,0,0,0.4254,0,0,0,0,0,0,0.125,-2.2,44.4,27.1,0,14.1,34.7,33.5,0,24.6,72,13.5,2,23.5,71.6,20.1,2,14.1,34.7,33.5,0,21,64.9,24.1,2
20/02/2019,0.819999695,-0.019999981,0.11816242,-0.319999695,0.329999924,0.680000305,0.168504167,0,0,0,0,0,0.4404,0.041666667,0,0,0,0,0,0,-1.8,58.3,34.2,2,14.9,35,32,0,24.7,69.4,14.3,2,23.1,73.6,14.6,2,14.9,35,32,0,20.5,69.4,27.7,0
21/02/2019,-0.379997253,-0.00999999,0.053484263,6.450004578,0.170000076,1.599998474,0.088544444,0,0,0,0.300971429,0,-0.119175,0.075,0,0,0,0.271428571,0,0.072453704,-2.8,54.4,30.3,2,16,33.3,35.3,0,26.5,66.6,10.1,2,23.8,70.8,11.1,2,16,33.3,35.3,0,20,80.1,27.7,2
22/02/2019,1.839996338,0.00999999,0.101992739,-0.080001831,0.109999895,0.819999695,0,0,0,0,0,0,0.041666667,0.05,0,0,0,0,0,0.000496032,-2.6,43.6,30.2,0,18.1,31.2,36.4,0,27.2,67,13,2,25.1,69.2,16.4,2,18.1,31.2,36.4,0,19.6,79.4,29.5,2
25/02/2019,0.279998779,-0.060000062,0.399264814,2.38999939,-0.00999999,0.299999237,0,0,0,0,0,0,0.182166667,0,0,0,0,0,0,0.142380952,4.9,44.4,32.5,2,13.9,45.3,35.6,3,21.5,84.6,29.8,5,19.6,88,24.2,5,13.9,45.3,35.6,3,20.9,66.6,25.9,0
26/02/2019,-1.849998474,-0.039999962,0.094530049,-0.569999695,-0.150000095,-0.509998322,0.2129125,0,0,0,0.4767,0,0.213518182,0.046875,0,0,0,0.125,0,0.515909091,8.4,34.1,37.2,0,13.4,48.3,36.7,3,18,82.6,17.4,5,16,89.1,13,5,13.4,48.3,36.7,3,20.4,74.8,20.5,2
27/02/2019,0.220001221,0.029999971,-0.157964471,1.279998779,0.03000021,0.840000153,0.307275,0,0,0,0.3612,0,-0.1828,0.067857143,0,0,0,0.2,0,0,9,37.9,32.3,0,13.8,44,34.2,2,18,85.5,13.8,2,16.5,86,11.1,2,13.8,44,34.2,2,21,75.5,22.3,2
