name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
			PreferredStock,"119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,277,736.84","119,467,000,000","119,467,000,000","119,467,000,000","119,467,529,562","119,467,000,000","119,467,000,000","119,467,000,000","119,467,545,024","119,467,000,000","119,467,000,000","119,467,000,000","119,466,966,333.78","119,467,000,000","119,467,000,000","119,467,000,000","119,467,362,309.48","119,467,000,000","119,467,000,000","119,467,000,000"
			CommonStock,"778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,000,000","778,047,467,663.38","778,047,000,000","778,047,000,000","778,047,000,000","778,047,328,155.2","778,047,000,000","778,047,000,000","778,047,000,000","778,046,667,264","778,047,000,000","778,047,000,000","778,047,000,000","778,046,928,792.12","778,047,000,000","778,047,000,000","778,047,000,000","778,046,607,635.04","778,047,000,000","778,047,000,000","778,047,000,000"
		AdditionalPaidInCapital,"4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,892,896,746.24","4,403,893,000,000","4,403,893,000,000","4,403,893,000,000","4,403,892,727,190.479","5,642,375,000,000","5,480,057,000,000","5,068,492,000,000","4,403,893,213,632","6,581,346,000,000","6,615,868,000,000","6,618,203,000,000","6,588,860,869,141.2","6,593,016,000,000","6,590,757,000,000","6,548,198,000,000","6,574,994,896,969.08","6,364,139,000,000","6,364,467,000,000","6,363,176,000,000"
		RetainedEarnings,"301,743,152,000,000","293,064,763,000,000","284,826,992,000,000","275,085,185,000,000","266,066,142,000,000","271,068,211,000,000","267,024,912,000,000","260,165,053,000,000","257,078,919,000,000","254,582,894,000,000","251,761,348,000,000","96,428,764,000,000","245,401,018,000,000","242,698,956,000,000","241,628,322,000,000","231,065,173,000,000","71,740,056,000,000","215,811,200,000,000","206,773,005,000,000","199,223,959,000,000","196,724,497,000,000","193,086,317,000,000","186,169,137,000,000","185,920,488,000,000","183,218,614,000,000","185,132,014,000,000","181,889,556,000,000","176,732,364,000,000","171,105,630,000,000","169,529,604,000,000","164,244,856,000,000","160,188,962,000,000","154,003,359,000,000","148,600,282,000,000","141,380,538,000,000","133,406,368,000,000","125,831,352,000,000","119,985,689,000,000","113,054,774,000,000","106,705,209,000,000","101,651,224,000,000","97,542,524,985,673.16","93,655,091,000,000","89,979,146,000,000","86,522,190,000,000","85,014,550,370,411.11","81,254,974,000,000","77,691,662,000,000","73,516,345,000,000","71,065,246,449,516","60,752,066,000,000","57,102,539,000,000","54,849,059,000,000","55,419,571,011,152.8","54,987,503,000,000","53,842,246,000,000","51,700,333,000,000","51,065,174,320,446.96","48,299,811,000,000","46,181,633,000,000","44,759,119,000,000"
		TreasuryStock,,,,,,,,,,,,,,,"4,875,163,000,000","4,875,163,000,000","4,875,163,000,000","6,228,187,000,000","6,214,462,000,000","6,636,450,000,000","11,796,121,000,000","9,750,326,000,000","9,750,326,000,000","11,408,020,000,000","12,083,441,000,000","13,441,019,000,000","9,752,372,000,000","9,752,372,000,000","9,752,372,000,000","8,429,313,000,000","7,303,991,000,000","7,303,991,000,000","7,313,757,000,000","7,323,432,000,000","7,334,784,000,000","7,338,324,000,000","7,340,426,000,000","7,350,927,000,000","7,376,169,000,000","7,386,981,000,000","7,501,421,000,000",,"7,623,589,000,000","7,637,087,000,000","7,642,325,000,000",,"7,865,006,000,000","7,878,199,000,000","8,349,636,000,000",,"8,439,169,000,000","8,859,352,000,000","8,878,503,000,000",,"8,929,065,000,000","8,937,643,000,000","9,140,139,000,000",,"9,198,798,000,000","9,242,595,000,000","9,289,676,000,000"
		OtherEquityInterest,,,,,,"26,726,000,000","28,637,000,000","30,622,000,000","31,617,000,000","60,429,000,000","70,367,000,000","-3,469,704,000,000","-5,202,616,000,000","-7,931,370,000,000","-12,453,349,000,000","-10,695,163,000,000","-11,902,300,000,000","-13,899,191,000,000","-8,525,520,000,000","-10,870,453,000,000","-18,892,482,000,000","-11,934,586,000,000","-18,181,791,000,000","-15,583,542,000,000","-16,389,883,000,000","-17,580,451,000,000","806,000,000","806,000,000","806,000,000","806,000,000","807,000,000","807,000,000","5,547,000,000","10,243,000,000","15,753,000,000","17,471,000,000","18,491,000,000","22,242,000,000","32,976,000,000","37,573,000,000","39,227,000,000","-119,467,277,736.84","91,163,000,000","96,407,000,000","98,584,000,000","-119,467,529,562.009",,,,"-119,467,545,023.98","225,704,000,000","367,646,000,000","374,245,000,000","-119,466,966,333.779","392,337,000,000","397,165,000,000","469,589,000,000","-119,467,362,309.48","489,307,000,000","504,202,000,000","522,240,000,000"
	MinorityInterest,"8,899,049,000,000","8,662,234,000,000","8,434,910,000,000","8,163,740,000,000","8,501,337,000,000","8,277,685,000,000","8,194,048,000,000","8,062,452,000,000","7,905,953,000,000","7,964,949,000,000","8,038,794,000,000","7,854,372,000,000","7,715,342,000,000","7,684,184,000,000","7,626,780,000,000","7,453,428,000,000","7,375,375,000,000","7,278,012,000,000","7,186,841,000,000","7,051,287,000,000","6,698,348,000,000","6,538,705,000,000","6,266,720,000,000","6,204,163,000,000","6,196,048,000,000","6,183,038,000,000","6,333,773,000,000","6,128,087,000,000","6,023,358,000,000","5,906,463,000,000","5,750,543,000,000","5,694,694,000,000","5,680,471,000,000","5,573,394,000,000","5,239,917,000,000","5,133,068,000,000","4,668,765,000,000","4,386,154,000,000","4,234,601,000,000","2,474,634,000,000","2,409,606,000,000","4,245,557,467,480.64","4,292,179,000,000","3,979,301,000,000","4,196,002,000,000","3,759,531,495,573.12","3,696,802,000,000","3,583,348,000,000","3,421,245,000,000","3,480,148,908,300",,,,"4,806,944,566,427.25",,,,"4,306,221,463,121.64",,,
TotalCapitalization,"306,913,226,000,000","296,747,429,000,000","288,845,304,000,000","274,650,985,000,000","266,730,009,000,000","268,618,468,000,000","268,939,904,000,000","262,755,531,000,000","259,502,499,000,000","255,890,770,000,000","256,411,508,000,000","250,882,478,000,000","246,478,754,000,000","241,065,928,000,000","235,483,615,000,000","226,684,971,000,000","218,756,755,000,000","209,923,685,000,000","206,655,976,000,000","196,572,540,000,000","185,645,246,000,000","187,661,981,000,000","174,073,164,000,000","176,164,295,000,000","173,709,537,000,000","174,300,813,000,000","175,853,951,000,000","169,221,719,000,000","162,987,035,000,000","163,561,596,000,000","160,800,523,000,000","157,302,694,000,000","153,768,556,000,000","146,656,399,000,000","142,652,459,000,000","136,890,111,000,000","127,886,028,000,000","122,444,683,000,000","117,922,170,000,000","113,559,115,000,000","107,961,061,000,000","102,442,890,711,445.48","97,718,347,000,000","93,744,512,000,000","90,301,172,000,000","86,691,810,679,894.14","83,096,850,000,000","79,487,996,000,000","72,395,681,000,000","70,825,861,881,324.02","64,043,129,000,000","61,010,600,000,000","58,954,532,000,000","64,162,190,728,567.63","58,165,856,000,000","56,247,122,000,000","53,233,410,000,000","55,618,605,773,436.24","49,406,119,000,000","46,900,068,000,000","44,521,791,000,000"
PreferredStockEquity,"119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,000,000","119,467,277,736.84","119,467,000,000","119,467,000,000","119,467,000,000","119,467,529,562","119,467,000,000","119,467,000,000","119,467,000,000","119,467,545,024","119,467,000,000","119,467,000,000","119,467,000,000","119,466,966,333.78","119,467,000,000","119,467,000,000","119,467,000,000","119,467,362,309.48","119,467,000,000","119,467,000,000","119,467,000,000"
CommonStockEquity,"306,272,403,000,000","296,118,230,000,000","288,211,741,000,000","274,041,059,000,000","265,647,787,000,000","267,550,864,000,000","267,822,673,000,000","261,625,898,000,000","258,362,303,000,000","254,796,005,000,000","255,283,983,000,000","249,773,194,000,000","245,380,342,000,000","239,949,526,000,000","234,356,913,000,000","225,551,950,000,000","215,765,038,000,000","207,093,949,000,000","203,384,943,000,000","193,534,994,000,000","183,000,140,000,000","186,304,861,000,000","173,150,192,000,000","175,518,886,000,000","172,010,671,000,000","172,757,300,000,000","174,275,396,000,000","167,689,092,000,000","161,476,482,000,000","162,062,258,000,000","157,597,685,000,000","153,699,303,000,000","149,761,786,000,000","144,323,149,000,000","139,079,419,000,000","133,127,003,000,000","124,017,412,000,000","116,974,585,000,000","112,184,766,000,000","107,670,008,000,000","102,977,620,000,000","97,360,827,205,511.02","94,252,602,000,000","90,509,446,000,000","87,183,285,000,000","85,350,624,368,680.86","81,742,197,000,000","77,993,742,000,000","71,698,236,000,000","69,326,117,187,036.02","63,821,117,000,000","60,780,414,000,000","58,716,497,000,000","57,878,074,225,201.24","57,938,394,000,000","56,032,871,000,000","53,024,750,000,000","51,426,752,381,169.12","49,200,146,000,000","46,693,512,000,000","44,313,912,000,000"
CapitalLeaseObligations,"3,600,014,000,000","3,676,558,000,000","2,901,723,000,000","2,863,075,000,000","2,842,542,000,000","2,710,497,000,000","2,766,729,000,000","2,862,251,000,000","2,996,145,000,000","3,002,249,000,000","2,754,365,000,000","2,609,844,000,000","2,515,004,000,000","61,189,000,000","63,239,000,000","57,835,000,000","56,162,000,000","68,463,000,000","75,593,000,000","21,052,000,000","65,613,000,000","83,726,000,000","80,304,000,000","88,130,000,000","15,610,000,000","88,596,000,000","93,980,000,000","91,637,000,000","91,412,000,000","92,489,000,000","14,123,000,000","90,026,000,000","104,968,000,000","102,213,000,000","107,175,000,000","117,281,000,000","13,865,000,000","115,064,000,000","122,839,000,000","129,576,000,000","131,749,000,000",,"144,447,000,000","121,577,000,000","102,262,000,000",,"79,129,000,000","83,694,000,000","126,327,000,000",,,,,,,,,,,,
NetTangibleAssets,"286,381,176,000,000","276,001,453,000,000","267,577,571,000,000","253,413,513,000,000","247,380,571,000,000","249,201,829,000,000","248,961,341,000,000","242,137,111,000,000","237,569,376,000,000","234,211,968,000,000","239,697,776,000,000","234,349,636,000,000","230,631,777,000,000","225,177,395,000,000","219,676,284,000,000","210,671,953,000,000","201,079,098,000,000","192,452,933,000,000","188,128,241,000,000","178,433,153,000,000","168,343,677,000,000","181,080,308,000,000","168,181,426,000,000","170,390,556,000,000","166,755,107,000,000","167,480,456,000,000","168,834,565,000,000","162,278,146,000,000","156,257,431,000,000","157,396,252,000,000","153,032,400,000,000","149,598,481,000,000","145,761,016,000,000","140,462,016,000,000","135,227,932,000,000","129,184,441,000,000","120,059,928,000,000","113,364,347,000,000","108,606,546,000,000","104,116,551,000,000","99,767,980,000,000","94,125,058,802,191.66","90,963,830,000,000","87,301,549,000,000","84,431,349,000,000","82,690,653,097,405.34","79,048,213,000,000","75,377,873,000,000","70,042,699,000,000","68,189,576,584,452.02","63,293,053,000,000","60,259,087,000,000","58,172,898,000,000","57,210,292,819,390.24","57,431,874,000,000","55,545,562,000,000","52,568,593,000,000","50,841,593,122,837.32","48,763,429,000,000","46,269,794,000,000","43,889,774,000,000"
WorkingCapital,"141,905,381,000,000","130,046,052,000,000","130,921,055,000,000","118,657,073,000,000","119,045,891,000,000","122,611,228,000,000","130,588,508,000,000","124,273,124,000,000","121,976,458,000,000","117,602,496,000,000","122,738,942,000,000","114,124,207,000,000","110,034,433,000,000","105,615,914,000,000","101,576,177,000,000","91,374,516,000,000","86,643,367,000,000","79,807,350,000,000","79,149,752,000,000","73,704,250,000,000","72,441,072,000,000","86,725,609,000,000","81,707,288,000,000","82,154,885,000,000","77,537,669,000,000","74,311,816,000,000","76,750,004,000,000","69,638,951,000,000","60,776,137,000,000","63,132,113,000,000","66,603,544,000,000","62,974,218,000,000","61,887,330,000,000","59,444,862,000,000","56,007,691,000,000","51,513,958,000,000","44,736,868,000,000","40,335,965,000,000","34,379,622,000,000","29,024,125,000,000","26,108,643,000,000","27,183,046,647,257.86","25,518,825,000,000","23,067,951,000,000","22,920,496,000,000","21,457,868,299,868","22,695,689,000,000","22,701,248,000,000","20,129,027,000,000","20,006,872,664,148","9,542,236,000,000","6,645,879,000,000","4,755,769,000,000","16,761,485,322,740.34","5,718,981,000,000","5,268,594,000,000","4,191,674,000,000","12,105,037,819,894.68","4,165,013,000,000","1,993,174,000,000","1,458,021,000,000"
InvestedCapital,"320,722,746,000,000","310,833,821,000,000","304,379,584,000,000","287,912,856,000,000","282,777,914,000,000","285,057,748,000,000","284,682,417,000,000","275,448,398,000,000","271,031,350,000,000","270,205,793,000,000","268,662,956,000,000","262,627,624,000,000","256,069,842,000,000","254,555,440,000,000","255,979,080,000,000","241,601,070,000,000","228,626,254,000,000","225,839,531,000,000","221,871,406,000,000","210,225,746,000,000","196,183,831,000,000","201,503,521,000,000","186,027,186,000,000","187,675,503,000,000","183,260,696,000,000","185,542,667,000,000","187,068,311,000,000","178,911,135,000,000","171,232,321,000,000","173,235,288,000,000","171,522,051,000,000","167,671,548,000,000","162,136,198,000,000","155,381,469,000,000","150,728,100,000,000","146,834,770,000,000","136,359,930,000,000","131,754,685,000,000","127,406,745,000,000","122,012,103,000,000","116,846,376,000,000","112,007,436,936,868.95","106,260,336,000,000","101,357,505,000,000","98,628,813,000,000","96,125,997,777,751.98","92,676,896,000,000","88,276,907,000,000","79,822,946,000,000","78,720,727,764,708.02","63,929,359,000,000","60,897,284,000,000","58,841,652,000,000","75,332,734,103,857.23","58,052,073,000,000","56,132,644,000,000","53,118,681,000,000","65,939,385,855,038.76","49,286,652,000,000","46,780,601,000,000","44,402,324,000,000"
TangibleBookValue,"286,261,709,000,000","275,881,986,000,000","267,458,104,000,000","253,294,046,000,000","247,261,104,000,000","249,082,362,000,000","248,841,874,000,000","242,017,644,000,000","237,449,909,000,000","234,092,501,000,000","239,578,309,000,000","234,230,169,000,000","230,512,310,000,000","225,057,928,000,000","219,556,817,000,000","210,552,486,000,000","200,959,631,000,000","192,333,466,000,000","188,008,774,000,000","178,313,686,000,000","168,224,210,000,000","180,960,841,000,000","168,061,959,000,000","170,271,089,000,000","166,635,640,000,000","167,360,989,000,000","168,715,098,000,000","162,158,679,000,000","156,137,964,000,000","157,276,785,000,000","152,912,933,000,000","149,479,014,000,000","145,641,549,000,000","140,342,549,000,000","135,108,465,000,000","129,064,974,000,000","119,940,461,000,000","113,244,880,000,000","108,487,079,000,000","103,997,084,000,000","99,648,513,000,000","94,005,591,524,454.81","90,844,363,000,000","87,182,082,000,000","84,311,882,000,000","82,571,185,567,843.34","78,928,746,000,000","75,258,406,000,000","69,923,232,000,000","68,070,109,039,428.02","63,173,586,000,000","60,139,620,000,000","58,053,431,000,000","57,090,825,853,056.46","57,312,407,000,000","55,426,095,000,000","52,449,126,000,000","50,722,125,760,527.84","48,643,962,000,000","46,150,327,000,000","43,770,307,000,000"
TotalDebt,"18,050,357,000,000","18,392,149,000,000","19,069,566,000,000","16,734,872,000,000","19,972,669,000,000","20,217,381,000,000","19,626,473,000,000","16,684,751,000,000","15,665,192,000,000","18,412,037,000,000","16,133,338,000,000","15,464,274,000,000","13,204,504,000,000","14,667,103,000,000","21,685,406,000,000","16,106,955,000,000","12,861,216,000,000","18,814,045,000,000","18,562,056,000,000","16,711,804,000,000","13,249,304,000,000","15,282,386,000,000","12,957,298,000,000","12,244,747,000,000","11,265,635,000,000","12,873,963,000,000","12,886,895,000,000","11,313,680,000,000","9,847,251,000,000","11,265,519,000,000","13,938,489,000,000","13,972,245,000,000","12,479,380,000,000","11,160,533,000,000","11,755,856,000,000","13,825,048,000,000","12,356,383,000,000","14,895,164,000,000","15,344,818,000,000","14,471,671,000,000","13,868,756,000,000","14,646,609,731,357.94","12,152,181,000,000","10,969,636,000,000","11,547,790,000,000","10,775,373,409,071.12","11,013,828,000,000","10,366,859,000,000","8,251,037,000,000","9,394,610,577,672.002","108,242,000,000","116,870,000,000","125,155,000,000","17,454,659,878,656","113,679,000,000","99,773,000,000","93,931,000,000","14,512,633,473,869.64","86,506,000,000","87,089,000,000","88,412,000,000"
NetDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"959,307,000,000","1,596,065,000,000",,"983,954,610,659.6","289,074,000,000","1,653,217,000,000",,,,,,"8,640,022,485,553.289",,,,"8,680,644,770,371.919",,,
ShareIssued,"5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,970,147,943","5,969,782,550","5,969,782,550","5,969,782,550","5,970,147,943","6,500,067,000","6,500,067,000","6,500,067,000","6,172,548,800","6,574,798,950","6,622,162,000","7,206,161,500","6,433,047,350","7,195,451,500","7,322,592,200","7,435,187,800","6,518,677,600","7,526,451,500","7,526,451,500","7,526,451,500","7,520,514,000","7,513,951,500","7,513,951,500","7,513,951,500","7,513,951,500","7,513,951,500","7,513,951,500","7,513,951,500","7,513,951,500","7,513,951,500","7,513,951,500","7,513,951,500","7,364,966,850","7,513,951,500","7,513,951,500","7,513,951,500","7,364,966,850","6,349,465,700","6,349,465,700","6,349,465,700","7,364,966,850","6,349,465,700","6,349,465,700","6,349,465,700","7,344,482,100","7,364,966,850","7,364,966,850","7,364,966,850","7,314,040,500","7,364,966,850","7,364,966,850","7,364,966,850"
OrdinarySharesNumber,"5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,969,782,550","5,984,418,450","6,015,809,450","6,051,902,550","6,092,042,550","6,134,882,550","6,134,882,550","6,197,928,050","6,274,903,600","6,369,842,400","6,465,632,550","6,465,632,550","6,465,632,550","6,510,229,800","6,548,132,550","6,548,132,550","6,546,938,800","6,545,756,050","6,544,368,400","6,543,935,650","6,543,678,700","6,542,394,950","6,539,309,400","6,537,987,750","6,523,998,450","6,519,336,150","6,509,064,400","6,507,414,400","6,506,774,200","6,492,153,850","6,349,465,700","6,349,465,700","6,349,465,700","6,492,153,850","6,349,465,700","6,349,465,700","6,349,465,700","6,351,795,400","6,349,465,700","6,348,410,000","6,323,489,450","6,321,353,800","6,316,270,500","6,310,880,500","6,305,086,350"
PreferredSharesNumber,"822,886,700","822,886,700","822,886,700","822,886,700","822,886,700","822,886,700","822,886,700","822,886,700","822,886,700","822,886,700","822,886,700","822,886,700","822,886,700","822,886,700","822,886,700","822,886,700","822,886,700","826,520,450","834,554,750","843,441,700","853,476,700","864,186,700","864,186,700","879,046,000","897,950,400","927,391,650","980,186,700","980,186,700","980,186,700","986,124,200","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700","992,686,700"
TreasurySharesNumber,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","449,542,150","449,542,150","449,542,150","470,506,250","472,615,250","481,522,150","941,924,300","899,084,300","899,084,300","950,538,800","978,563,250","995,124,450","899,334,300","899,334,300","899,334,300","854,737,050","816,834,300","816,834,300","818,028,050","819,210,800","820,598,450","821,031,200","821,288,150","822,571,900","825,657,450","826,979,100","840,968,400","845,630,700","855,902,450","857,552,450","858,192,650","872,813,000",,,,"872,813,000",,,,"992,686,700","1,015,501,150","1,016,556,850","1,041,477,400","992,686,700","1,048,696,350","1,054,086,350","1,059,880,500"
