name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
		AdditionalPaidInCapital,"5,001,974,693,200","5,001,974,693,200","5,001,974,693,200","5,001,974,693,200","5,001,974,693,200","5,001,974,693,200","5,001,974,693,200","5,001,974,693,200","5,001,974,693,200","5,001,974,693,200","5,005,492,268,310","5,037,936,783,940","5,037,936,784,000","5,037,936,783,940","5,039,543,284,000","5,039,543,284,000","5,039,543,284,000","5,042,698,139,240","5,031,364,896,000","5,031,403,427,000","5,031,244,206,000","5,031,244,206,190","5,031,244,206,000","5,031,244,206,000","5,031,244,206,000","5,031,244,206,190","5,032,600,515,000","5,032,600,515,000","5,032,600,515,360","5,032,600,515,360","5,032,600,515,000","1,389,860,531,000","1,251,611,230,000","1,262,958,483,900","1,261,630,008,000","1,258,544,976,000","1,258,544,976,000","1,258,440,118,000","1,258,440,118,000","1,258,440,118,000","1,258,392,571,000","1,258,119,973,990","1,256,741,730,000","1,256,723,483,000","1,256,319,704,000","1,263,797,851,000","1,299,819,560,890","1,291,612,413,530","1,280,969,474,530","1,331,142,976,000","1,332,137,253,000","1,322,554,955,000","1,320,392,759,000","1,320,044,288,000","1,328,965,388,000","1,283,741,394,000","1,283,566,009,000","1,276,263,630,000","1,276,318,898,000","1,276,848,075,000","1,275,591,481,000"
		RetainedEarnings,"8,806,123,158,630","8,516,473,334,140","7,982,588,983,450","7,587,319,906,430","7,485,374,242,450","7,418,101,759,870","6,930,832,094,430","6,707,802,768,660","6,664,425,537,970","6,747,669,995,500","6,793,690,198,370","6,585,335,213,900","6,436,781,876,000","6,460,503,101,730","6,380,756,670,000","6,165,876,054,000","6,059,209,313,000","5,600,587,220,360","5,346,696,346,000","5,200,962,915,000","5,007,827,091,000","4,994,717,277,800","4,983,213,726,000","5,017,334,598,000","4,067,990,733,000","4,853,139,572,070","5,047,231,713,000","4,548,055,226,000","4,851,797,175,670","4,862,321,913,370","5,013,431,278,000","5,026,816,192,000","5,007,712,831,000","5,035,989,171,800","5,239,805,313,000","5,120,014,092,000","4,990,861,703,000","4,986,541,200,260","4,959,321,320,000","3,760,810,792,000","3,655,481,414,000","3,610,804,369,780","3,584,572,176,000","3,484,615,537,000","3,398,102,540,000","3,391,052,037,450","3,262,659,023,860","3,092,825,871,380","3,024,403,565,220",,"2,876,124,778,000","2,789,088,175,000","2,731,108,639,000",,"2,723,512,854,000","2,664,786,352,000","2,615,210,564,000",,"2,919,690,655,000","3,022,672,722,000","3,160,782,645,000"
		TreasuryStock,"345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,131,584,000","345,586,640,000","251,530,118,000","10,848,673,000","10,848,673,000","10,848,673,000","10,848,673,000","10,848,673,000","10,848,673,000","10,848,673,000","10,848,673,000","10,848,673,000","4,734,457,000","166,929,947,000","166,929,947,000","167,664,083,000","167,664,083,000","167,664,083,000","168,229,205,000","168,229,205,000","168,229,205,000","168,476,398,000","170,696,676,000","172,528,294,000","172,651,891,000","175,511,002,000","177,931,565,000","180,504,021,000","184,176,935,000","201,575,543,000","205,342,352,000","206,170,939,000","223,551,957,000","228,233,390,000","227,131,352,000","231,135,648,000","234,272,857,000","234,185,376,000","232,988,877,000","234,409,806,000","237,866,607,000","244,611,804,000"
		OtherEquityInterest,,,,"10",,,,,,"10",,"10",,,,,,"-10","654,598,121,000","684,644,598,000","1,000","10","517,828,222,000","555,158,725,000","573,348,970,000","10","900,537,847,000","1,000","1,340,930,575,740","1,345,646,158,370","1,000","1,156,213,157,000","3,487,868,000","3,487,868,000","4,251,666,000","4,251,665,000","4,251,666,000","4,441,279,640","4,441,280,000","4,441,280,000","4,523,728,000","5,302,000,000","5,944,036,000","5,986,624,000","6,976,137,000","-40","8,986,446,310","10,394,583,560","13,104,120,000","715,123,807,000","14,134,701,000","20,393,800,000","23,365,798,000","495,687,265,000","23,529,291,000","24,447,469,000","24,659,711,000","673,058,616,000","24,659,711,000","25,477,178,000","26,284,635,000"
	MinorityInterest,"498,766,431,020","492,435,183,480","441,925,883,700","407,699,031,370","391,309,665,010","381,310,869,020","370,637,243,270","353,139,361,870","354,686,765,750","335,408,474,670","328,190,370,220","311,982,483,690","294,655,229,000","291,196,471,940","279,843,846,000","235,662,015,000","238,502,402,000","194,697,816,740","213,630,005,000","229,975,589,000","231,823,522,000","241,979,335,030","238,784,247,000","251,799,393,000","209,634,206,000","241,196,625,670","290,225,431,000","266,861,967,000","270,873,351,280","240,479,247,690","232,484,171,000","143,772,594,000","154,556,477,000","164,323,360,900","175,811,171,000","204,348,349,000","196,389,735,000","191,256,768,000","209,014,536,000","204,880,000,000","202,307,509,000","196,404,567,210","192,630,663,000","166,002,892,000","181,124,768,000","179,695,123,960","176,672,392,270","174,838,886,610","164,418,445,580",,,,,,,,,,,,
TotalCapitalization,"17,281,445,035,620","16,812,024,934,370","16,849,823,136,060","15,883,975,001,650","14,725,821,847,200","14,461,935,624,090","13,812,073,927,670","13,807,027,286,710","14,138,503,846,930","14,126,931,610,470","14,457,118,872,470","14,190,957,665,880","13,904,943,523,000","13,448,304,745,250","13,209,851,382,000","12,137,192,806,000","11,763,339,399,000","11,602,605,032,700","11,412,845,790,000","11,491,672,219,000","11,120,950,106,000","11,288,716,513,930","11,389,569,215,000","11,572,937,756,000","10,642,079,885,000","11,714,446,235,180","12,167,485,486,000","11,991,274,286,000","12,276,812,746,980","12,388,960,464,310","12,294,163,718,000","8,574,905,576,000","8,205,701,309,000","8,147,044,669,860","8,245,121,271,000","8,107,357,506,000","7,861,624,025,000","7,847,517,374,040","7,809,356,768,000","6,217,543,119,000","6,293,199,619,000","6,118,122,653,660","6,158,894,619,000","6,403,308,310,000","6,234,370,454,000","6,279,144,223,130","5,942,725,477,000","5,563,954,485,000","5,362,668,545,500","5,298,856,141,000","5,333,236,044,000","5,063,020,498,000","5,206,239,438,000","5,089,538,619,000","5,271,788,412,000","5,332,413,359,000","5,388,926,578,000","5,374,575,931,000","5,663,926,661,000","5,393,977,651,000","4,937,240,568,000"
PreferredStockEquity,"8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000","8,239,480,000"
CommonStockEquity,"15,153,251,490,620","14,696,024,651,370","14,424,383,089,060","13,768,771,709,930","13,242,758,220,200","12,969,376,539,090","12,585,796,171,670","12,290,745,080,710","12,101,342,839,930","12,316,697,240,470","12,419,190,798,470","12,197,000,613,880","12,006,654,268,000","11,925,783,264,250","11,747,316,948,000","11,511,768,830,000","11,399,452,995,000","11,249,062,200,700","11,036,000,429,000","10,920,352,006,000","10,543,699,408,000","10,713,891,411,930","10,869,910,131,000","10,941,361,506,000","10,010,207,886,000","11,003,756,747,180","11,317,994,052,000","11,307,941,910,000","11,562,952,243,980","11,578,192,564,310","11,480,923,662,000","7,800,597,128,000","7,424,481,483,000","7,369,853,589,860","7,462,749,003,000","7,311,818,533,000","7,376,332,766,000","7,364,985,354,040","7,457,333,714,000","6,209,303,639,000","6,284,960,139,000","6,109,883,173,660","6,150,655,139,000","6,195,435,336,000","5,998,874,009,000","6,042,926,905,130","5,646,753,915,000","5,265,879,582,000","5,011,353,423,500","4,978,858,384,000","4,969,498,384,000","4,776,311,018,000","4,622,369,958,000","4,529,049,139,000","4,719,738,932,000","4,611,153,879,000","4,613,758,098,000","4,619,202,451,000","4,915,028,181,000","4,715,018,171,000","4,634,971,088,000"
CapitalLeaseObligations,"36,030,514,000","38,561,071,000","36,794,641,000",,"47,510,022,000","47,471,842,000","51,664,923,000","55,450,159,000","34,128,551,000","36,651,228,000","8,041,754,000","53,222,856,000","46,900,967,000",,,,,,,,,,,,,,,,,,,,,,,,,"8,215,753,000",,,"9,045,465,000",,"9,384,697,000",,,,,,,,,,,,,,,,,,
NetTangibleAssets,"14,370,117,376,620","13,905,353,063,370","13,671,225,696,060","13,012,434,790,930","12,476,106,637,200","12,184,042,722,090","11,779,789,456,670","11,471,976,038,710","11,268,442,179,930","11,493,566,058,470","11,583,995,212,470","11,355,396,170,880","11,162,733,040,000","11,067,751,625,250","10,873,480,122,000","10,631,354,379,000","10,517,270,545,000","10,359,854,433,700","10,122,770,540,000","9,999,332,824,000","9,624,409,554,000","9,780,444,861,930","9,923,434,734,000","9,999,304,881,000","9,053,586,455,000","9,734,375,201,180","10,015,868,444,000","10,012,634,755,000","10,339,588,093,980","10,307,490,452,310","10,180,335,337,000","7,642,200,681,000","7,264,617,784,000","7,211,022,567,860","7,302,468,651,000","7,153,266,771,000","7,213,275,380,000","7,202,217,752,040","7,334,324,499,000","6,079,109,916,000","6,156,342,380,000","5,977,825,741,660","6,058,665,366,000","6,117,913,293,000","5,927,007,481,000","5,972,276,621,780","5,576,190,222,360","5,192,816,604,880","4,942,799,444,710","4,940,883,144,000","4,930,363,577,000","4,739,382,349,000","4,589,149,154,000","4,496,954,329,000","4,693,082,280,000","4,548,785,763,000","4,553,497,064,000","4,561,435,976,000","4,857,379,677,000","4,662,411,196,000","4,585,327,769,000"
WorkingCapital,"1,345,625,923,290","983,621,273,180","1,798,442,509,740","1,469,463,660,400","786,483,470,190","673,772,024,430","645,968,260,400","860,522,073,470","1,571,767,551,460","1,439,892,246,670","1,754,502,708,670","1,669,872,275,290","1,679,961,935,000","1,506,519,711,410","1,900,975,406,000","1,376,960,346,000","1,246,543,820,000","934,716,187,620","942,351,139,000","1,137,415,235,000","1,254,181,475,000","1,745,469,833,510","2,280,763,752,000","2,566,023,730,000","1,718,116,666,000","1,572,545,051,440","965,086,503,000","690,350,866,000","1,142,177,824,800","1,281,299,522,560","1,191,782,230,000","749,312,290,000","448,791,448,000","536,234,380,750","529,570,986,000","573,591,628,000","254,346,691,000","410,815,066,680","895,011,269,000","703,923,026,000","600,062,940,000","614,126,149,860","621,608,787,000","840,254,069,000","859,339,964,000","1,353,056,340,420","1,505,283,899,770","1,421,911,757,460","1,305,682,061,180","910,753,938,000","904,138,661,000","689,827,662,000","781,076,976,000","757,403,373,000","742,327,182,000","737,491,930,000","571,520,395,000","514,632,807,000","395,540,326,000","430,013,167,000","127,523,757,000"
InvestedCapital,"19,640,763,106,620","19,314,002,257,370","18,580,554,673,640","17,940,739,963,170","17,149,807,887,200","16,881,200,324,090","16,494,789,652,670","16,355,773,602,710","15,963,659,672,930","15,885,167,115,470","15,872,634,058,470","15,747,088,574,880","15,558,484,866,000","15,179,454,975,250","14,515,377,308,000","13,474,819,332,000","13,067,870,630,000","12,785,023,866,700","12,437,808,043,000","12,060,996,776,000","11,460,498,750,000","11,664,437,852,930","11,924,071,221,000","12,295,719,832,000","11,634,818,160,000","12,753,397,119,180","13,330,112,530,000","13,207,601,092,000","13,347,678,774,980","13,356,021,383,310","13,356,360,271,000","8,964,727,298,000","8,597,131,709,000","8,554,018,433,270","8,687,568,703,000","8,780,073,443,000","8,555,254,078,000","8,498,039,449,040","8,185,480,127,000","6,904,529,702,000","7,114,495,014,000","6,871,249,097,660","7,116,738,263,000","6,829,849,455,000","6,421,292,632,000","6,401,306,661,130","6,153,022,284,000","5,932,970,629,000","5,881,094,743,500","5,703,326,661,000","5,712,736,564,000","5,361,721,018,000","5,283,698,458,000","5,150,311,639,000","5,317,618,432,000","5,397,211,879,000","5,380,687,098,000","5,366,336,451,000","5,655,687,181,000","5,385,738,171,000","5,128,874,134,000"
TangibleBookValue,"14,361,877,896,620","13,897,113,583,370","13,662,986,216,060","13,004,195,310,930","12,467,867,157,200","12,175,803,242,090","11,771,549,976,670","11,463,736,558,710","11,260,202,699,930","11,485,326,578,470","11,575,755,732,470","11,347,156,690,880","11,154,493,560,000","11,059,512,145,250","10,865,240,642,000","10,623,114,899,000","10,509,031,065,000","10,351,614,953,700","10,114,531,060,000","9,991,093,344,000","9,616,170,074,000","9,772,205,381,930","9,915,195,254,000","9,991,065,401,000","9,045,346,975,000","9,726,135,721,180","10,007,628,964,000","10,004,395,275,000","10,331,348,613,980","10,299,250,972,310","10,172,095,857,000","7,633,961,201,000","7,256,378,304,000","7,202,783,087,860","7,294,229,171,000","7,145,027,291,000","7,205,035,900,000","7,193,978,272,040","7,326,085,019,000","6,070,870,436,000","6,148,102,900,000","5,969,586,261,660","6,050,425,886,000","6,109,673,813,000","5,918,768,001,000","5,964,037,141,780","5,567,950,742,360","5,184,577,124,880","4,934,559,964,710","4,932,643,664,000","4,922,124,097,000","4,731,142,869,000","4,580,909,674,000","4,488,714,849,000","4,684,842,800,000","4,540,546,283,000","4,545,257,584,000","4,553,196,496,000","4,849,140,197,000","4,654,171,716,000","4,577,088,289,000"
TotalDebt,"4,523,542,130,000","4,656,538,677,000","4,192,966,225,580","4,171,968,253,240","3,954,559,689,000","3,959,295,627,000","3,960,658,404,000","4,120,478,681,000","3,896,445,384,000","3,605,121,103,000","3,461,485,014,000","3,603,310,817,000","3,598,731,565,000","3,253,671,711,000","2,768,060,360,000","1,963,050,502,000","1,668,417,635,000","1,535,961,666,000","1,401,807,614,000","1,140,644,770,000","916,799,342,000","950,546,441,000","1,054,161,090,000","1,354,358,326,000","1,624,610,274,000","1,749,640,372,000","2,012,118,478,000","1,899,659,182,000","1,784,726,531,000","1,777,828,819,000","1,875,436,609,000","1,164,130,170,000","1,172,650,226,000","1,184,164,843,410","1,224,819,700,000","1,468,254,910,000","1,178,921,312,000","1,133,054,095,000","728,146,413,000","695,226,063,000","829,534,875,000","761,365,924,000","966,083,124,000","634,414,119,000","422,418,623,000","358,379,756,000","506,268,369,000","667,091,047,000","869,741,320,000","724,468,277,000","743,238,180,000","585,410,000,000","661,328,500,000","621,262,500,000","597,879,500,000","786,058,000,000","766,929,000,000","747,134,000,000","740,659,000,000","670,720,000,000","493,903,046,000"
NetDebt,"2,255,288,371,420","2,292,285,257,620","2,332,476,121,860","2,334,638,602,350","2,355,709,724,960","2,365,849,463,200","2,571,652,254,260","2,543,212,419,840","2,538,603,346,240","2,412,174,454,320","2,488,204,347,000","2,164,812,231,300","2,177,374,260,000","1,737,086,164,020","978,052,352,000","740,061,461,000","802,779,561,000","326,946,002,000","624,757,202,000","120,105,183,000","64,424,844,000","173,076,075,350","6,512,429,000","315,974,270,000","677,605,092,000","461,671,997,850","905,926,819,000","1,366,638,232,000","1,340,295,201,520","1,150,300,664,220","1,032,288,606,000","368,141,358,000","540,062,867,000","453,988,759,970","544,031,384,000","560,623,627,000","467,229,726,000","186,537,762,920","1,143,981,245,000","21,095,261,000","947,863,271,000","3,704,888,910","233,823,742,000","437,983,125,000","341,082,071,000","274,868,322,000","403,759,307,000","378,127,899,000","435,967,899,000","414,920,261,000","560,185,889,000","159,007,057,000","310,856,577,000","673,645,526,000","33,415,451,000","188,394,638,000","438,655,672,000","343,838,064,000","489,038,668,000","345,922,520,000","146,640,857,000"
ShareIssued,"68,942,930","68,942,930","68,942,930","68,942,930","68,942,930","68,942,930","68,942,930","68,942,930","68,942,930","68,942,930","68,942,930","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","68,764,530","45,558,341","45,558,341","45,558,341","45,558,341","45,558,341","45,558,341","45,558,341","45,558,341","45,558,341","45,558,341","45,558,341","45,558,341","45,558,341","45,558,341","45,558,341","45,558,341","45,558,341","42,936,382",,"45,558,341","45,558,341","45,558,341","50,000,000","45,558,341","45,558,341","45,558,341","50,000,000","45,558,341","45,558,341","45,558,341"
OrdinarySharesNumber,"65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,433,139","65,428,639","66,257,286","68,728,639","68,728,639","68,728,639","68,728,639","68,728,639","68,728,639","68,728,639","68,728,639","68,728,639","45,558,341","43,379,942","43,379,942","43,370,082","43,370,082","43,370,082","43,362,492","43,362,492","43,362,492","43,359,132","43,329,352","43,304,752","43,303,092","43,264,692","43,232,182","43,197,632","43,148,302","42,936,382",,"42,925,742","42,657,446","42,543,966","47,788,536","42,534,166","42,488,366","42,481,506","48,635,003","42,449,646","42,400,646","42,300,202"
PreferredSharesNumber,"1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,496","1,439,494","1,457,358","1,509,494","1,509,494","1,509,494","1,509,494","1,509,494","1,509,494","1,509,494","1,509,494","1,509,494","1,509,496","1,509,496","1,509,496","1,509,496","1,509,496","1,509,496","1,509,496","1,509,496","1,509,496","1,509,496","1,509,496","1,509,496","1,509,496","1,509,496","1,509,496","1,509,496","1,509,496","1,509,496",,"1,509,496","1,509,496","1,509,496",,"1,509,496","1,509,496","1,509,496",,"1,509,496","1,509,496","1,509,496"
TreasurySharesNumber,"3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,331,391","3,335,891","2,507,244","35,891","35,891","35,891","35,891","35,891","35,891","35,891","35,891","35,891","0","2,178,399","2,178,399","2,188,259","2,188,259","2,188,259","2,195,849","2,195,849","2,195,849","2,199,209","2,228,989","2,253,589","2,255,249","2,293,649","2,326,159","2,360,709","2,410,039",,,"2,632,599","2,900,895","3,014,375","2,211,464","3,024,175","3,069,975","3,076,835","1,364,997","3,108,695","3,157,695","3,258,139"
